"","Compound","Matrix","n","u_ref","av_bias","sd_bias","UoB","Significance"
"470","Lindane (gamma-BHC)","Apple",20,0.298142396999972,0.792000000000006,4.41254861312121,4.42260942793356,"Insignificant"
"471","Lindane (gamma-BHC)","Avocado",20,0.298142396999972,0.974000000000005,7.22410969847998,7.23025931931638,"Insignificant"
"472","Lindane (gamma-BHC)","Carrot",19,0.305887645160749,1.30315789473685,3.57373088475436,3.58679797146552,"Insignificant"
"473","Lindane (gamma-BHC)","Onion",21,0.290957186981323,3.23936507936509,3.06527062772017,3.07904857152662,"Insignificant"
"474","Lindane (gamma-BHC)","Orange",21,0.290957186981323,3.88253968253969,3.79185705086306,3.80300354704488,"Insignificant"
"475","Lindane (gamma-BHC)","Spinach",14,0.356348322549899,0.96476190476191,3.14378663134036,3.16391822119007,"Insignificant"
"476","Lindane (gamma-BHC)","Strawberries",20,0.298142396999972,-2.89933333333333,4.69742141533165,4.70687336159634,"Insignificant"
"477","Linuron (raw)","Apple",21,0.290957186981323,-5.64190476190476,7.6818878301444,7.68739596479697,"Insignificant"
"478","Linuron (raw)","Avocado",21,0.290957186981323,-14.7809523809524,13.4131759907462,13.4163313257905,"Insignificant"
"479","Linuron (raw)","Carrot",20,0.298142396999972,-2.198,4.70278409515194,4.71222528477819,"Insignificant"
"480","Linuron (raw)","Onion",21,0.290957186981323,-8.67047619047619,8.67718043591698,8.68205715266356,"Insignificant"
"481","Linuron (raw)","Orange",21,0.290957186981323,-6.90412698412698,17.2974806741316,17.2999275650684,"Insignificant"
"482","Linuron (raw)","Spinach",14,0.356348322549899,-17.0638095238095,13.5148345754565,13.5195317126348,"Insignificant"
"483","Linuron (raw)","Strawberries",21,0.290957186981323,-6.54920634920635,12.9453343763845,12.9486037162722,"Insignificant"
"484","Malathion","Apple",21,0.290957186981323,0.365714285714288,3.36002796662587,3.37260196601438,"Insignificant"
"485","Malathion","Avocado",21,0.290957186981323,-3.61142857142857,8.1175346949557,8.1227474174977,"Insignificant"
"486","Malathion","Carrot",21,0.290957186981323,0.756825396825401,3.45938955375888,3.47160368839995,"Insignificant"
"487","Malathion","Onion",21,0.290957186981323,0.56571428571429,3.0223010260501,3.03627396272464,"Insignificant"
"488","Malathion","Orange",20,0.298142396999972,-0.266666666666665,4.32319569909015,4.33346396564232,"Insignificant"
"489","Malathion","Spinach",14,0.356348322549899,1.09714285714286,3.07046555593101,3.09107470908467,"Insignificant"
"490","Malathion","Strawberries",21,0.290957186981323,-0.955555555555551,4.31086139024742,4.32066916236154,"Insignificant"
"491","Metalaxyl","Apple",21,0.290957186981323,1.9968253968254,4.95063615173629,4.95917880213392,"Insignificant"
"492","Metalaxyl","Avocado",21,0.290957186981323,1.06222222222223,7.93482488312917,7.94015755577822,"Insignificant"
"493","Metalaxyl","Carrot",18,0.314269680527355,3.63777777777778,2.70152220465097,2.71974036524095,"Insignificant"
"494","Metalaxyl","Onion",21,0.290957186981323,1.74412698412698,5.5380985409918,5.54573633834061,"Insignificant"
"495","Metalaxyl","Orange",21,0.290957186981323,-0.242539682539679,6.37959053934776,6.38622200791607,"Insignificant"
"496","Metalaxyl","Spinach",14,0.356348322549899,6.41619047619048,5.67680463526013,5.68797811123557,"Insignificant"
"497","Metalaxyl","Strawberries",21,0.290957186981323,-1.63428571428571,8.35887134478873,8.36393365847591,"Insignificant"
"498","Methacrifos","Apple",21,0.290957186981323,1.34730158730159,7.21033144707784,7.21619953031897,"Insignificant"
"499","Methacrifos","Avocado",20,0.298142396999972,1.31066666666667,5.11837163433201,5.127047598377,"Insignificant"
"500","Methacrifos","Carrot",21,0.290957186981323,1.86603174603175,3.35155148468546,3.36415716623844,"Insignificant"
"501","Methacrifos","Onion",21,0.290957186981323,3.79873015873016,4.60443825457695,4.61362197463855,"Insignificant"
"502","Methacrifos","Orange",20,0.298142396999972,3.402,3.15583936620088,3.16989132213583,"Insignificant"
"503","Methacrifos","Spinach",14,0.356348322549899,4.52380952380953,4.12974344873637,4.14508927278594,"Insignificant"
"504","Methacrifos","Strawberries",21,0.290957186981323,1.33968253968254,3.20806101091227,3.22122826486909,"Insignificant"
"505","Methidathion","Apple",21,0.290957186981323,-3.0615873015873,6.19379112221332,6.20062130356826,"Insignificant"
"506","Methidathion","Avocado",21,0.290957186981323,-17.3993650793651,20.5844638183226,20.5865200257957,"Insignificant"
"507","Methidathion","Carrot",21,0.290957186981323,1.97460317460318,4.79758069542353,4.80639538674843,"Insignificant"
"508","Methidathion","Onion",21,0.290957186981323,-4.57015873015873,4.9242725888298,4.93286089543954,"Insignificant"
"509","Methidathion","Orange",21,0.290957186981323,-4.85777777777777,9.06952144598927,9.07418731038297,"Insignificant"
"510","Methidathion","Spinach",14,0.356348322549899,-2.8495238095238,3.64261736863224,3.66000620508291,"Insignificant"
"511","Methidathion","Strawberries",21,0.290957186981323,-1.69841269841269,5.6741307331361,5.68158566435249,"Insignificant"
"512","Metribuzin","Apple",20,0.298142396999972,-2.37666666666666,5.4656719249003,5.47379744597224,"Insignificant"
"513","Metribuzin","Avocado",21,0.290957186981323,4.22666666666667,7.92093484942837,7.92627686707605,"Insignificant"
"514","Metribuzin","Carrot",21,0.290957186981323,-0.209523809523807,4.80996399682925,4.81875603609995,"Insignificant"
"515","Metribuzin","Onion",21,0.290957186981323,5.54349206349207,6.35898930440561,6.36564223454327,"Insignificant"
"516","Metribuzin","Orange",21,0.290957186981323,4.85587301587302,4.38743988939664,4.3970768548804,"Insignificant"
"517","Metribuzin","Spinach",14,0.356348322549899,0.559047619047624,5.74772306141488,5.75875893901668,"Insignificant"
"518","Metribuzin","Strawberries",21,0.290957186981323,0.280000000000003,9.98622250903714,9.99046025389502,"Insignificant"
"519","Mevinphos","Apple",18,0.314269680527355,-0.0688888888888868,2.63794830158403,2.65660246817788,"Insignificant"
"520","Mevinphos","Avocado",18,0.314269680527355,-8.31851851851852,3.92604013481266,3.93859830044377,"Significant"
"521","Mevinphos","Carrot",21,0.290957186981323,-0.846349206349201,2.14098469161632,2.16066460478982,"Insignificant"
"522","Mevinphos","Onion",21,0.290957186981323,-0.801269841269838,2.90382400679412,2.91836425880834,"Insignificant"
"523","Mevinphos","Orange",21,0.290957186981323,-0.409523809523806,2.92293959448633,2.9373852245955,"Insignificant"
"524","Mevinphos","Spinach",13,0.369800130816819,-3.31487179487179,1.9159953488039,1.95135601912883,"Insignificant"
"525","Mevinphos","Strawberries",21,0.290957186981323,-0.0685714285714266,3.65812893452203,3.66968164644338,"Insignificant"
"526","o,p-Dicofol","Apple",20,0.298142396999972,-1.61666666666666,4.39285091726166,4.40295674180152,"Insignificant"
"527","o,p-Dicofol","Avocado",21,0.290957186981323,-0.0323809523809481,8.87168136030201,8.87645121900561,"Insignificant"
"528","o,p-Dicofol","Carrot",21,0.290957186981323,-0.504761904761901,4.62708410357833,4.63622296554463,"Insignificant"
"529","o,p-Dicofol","Onion",19,0.305887645160749,1.31649122807018,3.59070636361895,3.60371189764048,"Insignificant"
"530","o,p-Dicofol","Orange",21,0.290957186981323,3.63873015873017,4.71714773473577,4.72611244428006,"Insignificant"
"531","o,p-Dicofol","Spinach",14,0.356348322549899,0.0552380952380989,4.60851937108338,4.62227594596373,"Insignificant"
"532","o,p-Dicofol","Strawberries",21,0.290957186981323,-5.61523809523809,3.83886623474353,3.84987662827136,"Insignificant"
"533","o,p'-DDT","Apple",21,0.290957186981323,-7.12698412698412,4.56977435678806,4.57902759945971,"Insignificant"
"534","o,p'-DDT","Avocado",21,0.290957186981323,-1.06412698412698,15.6731853780328,15.6758858116164,"Insignificant"
"535","o,p'-DDT","Carrot",21,0.290957186981323,2.40825396825397,4.42831992458735,4.43786811872023,"Insignificant"
"536","o,p'-DDT","Onion",20,0.298142396999972,-0.0879999999999945,4.66784626695544,4.6773579786904,"Insignificant"
"537","o,p'-DDT","Orange",21,0.290957186981323,-2.00761904761904,6.79950661141896,6.80572892814475,"Insignificant"
"538","o,p'-DDT","Spinach",14,0.356348322549899,-25.9933333333333,8.65089808094152,8.65823433119142,"Significant"
"539","o,p'-DDT","Strawberries",21,0.290957186981323,-5.97523809523809,5.00730894364856,5.01575507195068,"Insignificant"
"540","Oxyfluorfen","Apple",20,0.298142396999972,-9.01,6.35044392241172,6.35743870600298,"Insignificant"
"541","Oxyfluorfen","Avocado",20,0.298142396999972,-7.696,13.5380167162028,13.5412992543949,"Insignificant"
"542","Oxyfluorfen","Carrot",20,0.298142396999972,-2.78466666666666,9.30292014771995,9.30769639404631,"Insignificant"
"543","Oxyfluorfen","Onion",21,0.290957186981323,2.88952380952381,9.47171709680482,9.4761849310026,"Insignificant"
"544","Oxyfluorfen","Orange",20,0.298142396999972,-5.04333333333333,6.02949301060315,6.03685968478655,"Insignificant"
"545","Oxyfluorfen","Spinach",14,0.356348322549899,4.2904761904762,9.08665997489669,9.09364468331447,"Insignificant"
"546","Oxyfluorfen","Strawberries",21,0.290957186981323,-6.94285714285714,7.19961004234985,7.20548685701118,"Insignificant"
"547","p,p'-DDD","Apple",20,0.298142396999972,1.69000000000001,4.04697533433615,4.05794261241014,"Insignificant"
"548","p,p'-DDD","Avocado",21,0.290957186981323,-1.23873015873016,10.5556875914883,10.5596968050109,"Insignificant"
"549","p,p'-DDD","Carrot",12,0.384900179459751,0.810000000000007,0.612070504950456,0.723034197793199,"Insignificant"
"550","p,p'-DDD","Onion",20,0.298142396999972,0.824666666666671,3.4006597915028,3.41370413282006,"Insignificant"
"551","p,p'-DDD","Orange",21,0.290957186981323,0.180317460317464,5.0217245714951,5.03014649454802,"Insignificant"
"552","p,p'-DDD","Spinach",14,0.356348322549899,13.372380952381,6.7613309048142,6.77071486117823,"Insignificant"
"553","p,p'-DDD","Strawberries",21,0.290957186981323,2.76253968253969,4.85763292890248,4.86633884523198,"Insignificant"
"554","p,p'-DDE","Apple",21,0.290957186981323,-3.13396825396825,5.05237893571463,5.0607498451029,"Insignificant"
"555","p,p'-DDE","Avocado",21,0.290957186981323,-5.17460317460317,8.22868900562676,8.23383135824258,"Insignificant"
"556","p,p'-DDE","Carrot",21,0.290957186981323,0.344761904761907,4.95929974575584,4.96782749830447,"Insignificant"
"557","p,p'-DDE","Onion",21,0.290957186981323,0.819682539682541,4.93678189205635,4.94534847451537,"Insignificant"
"558","p,p'-DDE","Orange",20,0.298142396999972,2.43,5.50971306074063,5.5177737268381,"Insignificant"
"559","p,p'-DDE","Spinach",14,0.356348322549899,5.64476190476191,5.81538097822111,5.82628870283992,"Insignificant"
"560","p,p'-DDE","Strawberries",21,0.290957186981323,3.04952380952381,5.93689203069476,5.94401741827723,"Insignificant"
"561","p,p'-DDT","Apple",21,0.290957186981323,-9.7415873015873,5.8668946564646,5.87410495264674,"Insignificant"
"562","p,p'-DDT","Avocado",21,0.290957186981323,-3.31746031746031,19.3748577601879,19.3770423262212,"Insignificant"
"563","p,p'-DDT","Carrot",21,0.290957186981323,0.127619047619049,4.10496192198568,4.11526043715443,"Insignificant"
"564","p,p'-DDT","Onion",21,0.290957186981323,-5.86920634920635,3.46287643838374,3.47507831741521,"Insignificant"
"565","p,p'-DDT","Orange",21,0.290957186981323,-5.27492063492063,5.76067507801797,5.76801815523785,"Insignificant"
"566","p,p'-DDT","Spinach",14,0.356348322549899,-32.9247619047619,11.2344678506669,11.2401179715629,"Significant"
"567","p,p'-DDT","Strawberries",21,0.290957186981323,-10.0850793650794,5.17080604280175,5.17898553936301,"Insignificant"
"568","Paclobutrazol","Apple",19,0.305887645160749,-2.98245614035087,3.24348555885491,3.25787750260232,"Insignificant"
"569","Paclobutrazol","Avocado",21,0.290957186981323,-0.273015873015869,5.53218400762121,5.53982995937926,"Insignificant"
"570","Paclobutrazol","Carrot",21,0.290957186981323,0.641269841269846,4.83837053334998,4.8471110470718,"Insignificant"
"571","Paclobutrazol","Onion",21,0.290957186981323,-0.515555555555552,3.95609534394337,3.96678036385007,"Insignificant"
"572","Paclobutrazol","Orange",21,0.290957186981323,2.00253968253969,6.99098545785626,6.99703749858565,"Insignificant"
"573","Paclobutrazol","Spinach",14,0.356348322549899,3.54857142857143,3.3428003292919,3.36174034816762,"Insignificant"
"574","Paclobutrazol","Strawberries",21,0.290957186981323,2.14730158730159,6.37768537071489,6.38431881820502,"Insignificant"
"575","Parathion (ethyl)","Apple",21,0.290957186981323,-0.657777777777772,8.72916677539114,8.73401446513851,"Insignificant"
"576","Parathion (ethyl)","Avocado",20,0.298142396999972,0.422000000000003,7.54568994361325,7.55157769039259,"Insignificant"
"577","Parathion (ethyl)","Carrot",21,0.290957186981323,-5.2215873015873,4.38512531419161,4.39476735514181,"Insignificant"
"578","Parathion (ethyl)","Onion",21,0.290957186981323,0.95619047619048,6.30056666637695,6.307281221106,"Insignificant"
"579","Parathion (ethyl)","Orange",21,0.290957186981323,-5.08444444444444,5.12698366307925,5.13523296123336,"Insignificant"
"580","Parathion (ethyl)","Spinach",14,0.356348322549899,-1.05333333333333,6.58094010378249,6.59058091343675,"Insignificant"
"581","Parathion (ethyl)","Strawberries",21,0.290957186981323,-5.70349206349206,7.55018399159109,7.55578813834364,"Insignificant"
"582","Parathion-methyl","Apple",21,0.290957186981323,1.15301587301588,5.73165187598769,5.73903208844221,"Insignificant"
"583","Parathion-methyl","Avocado",21,0.290957186981323,1.38285714285715,4.99426540986029,5.00273355964347,"Insignificant"
"584","Parathion-methyl","Carrot",21,0.290957186981323,-0.260952380952378,3.25731333444146,3.27028228802748,"Insignificant"
"585","Parathion-methyl","Onion",21,0.290957186981323,0.949206349206355,4.78568721464348,4.79452377208187,"Insignificant"
"586","Parathion-methyl","Orange",21,0.290957186981323,-2.6863492063492,5.33977547434367,5.34769653225183,"Insignificant"
"587","Parathion-methyl","Spinach",14,0.356348322549899,0.318095238095242,5.61826534568326,5.62955501096575,"Insignificant"
"588","Parathion-methyl","Strawberries",21,0.290957186981323,-1.07365079365079,6.80327061091142,6.80948948820299,"Insignificant"
"589","Pendimethalin","Apple",21,0.290957186981323,-3.29396825396825,7.32460872061115,7.33038532375407,"Insignificant"
"590","Pendimethalin","Avocado",21,0.290957186981323,7.82793650793651,8.90376490132065,8.9085175816544,"Insignificant"
"591","Pendimethalin","Carrot",21,0.290957186981323,-1.54603174603174,8.36788514494205,8.37294200885196,"Insignificant"
"592","Pendimethalin","Onion",21,0.290957186981323,-1.45968253968253,4.69169406797941,4.7007073204114,"Insignificant"
"593","Pendimethalin","Orange",20,0.298142396999972,-1.81666666666667,6.05185834877884,6.05919783160882,"Insignificant"
"594","Pendimethalin","Spinach",14,0.356348322549899,3.68571428571429,6.62703649442288,6.63661034153707,"Insignificant"
"595","Pendimethalin","Strawberries",21,0.290957186981323,-1.51428571428571,7.81643348215491,7.8218468705037,"Insignificant"
"596","Permethrin","Apple",21,0.290957186981323,-1.59047619047619,4.84805966750437,4.85678274419791,"Insignificant"
"597","Permethrin","Avocado",21,0.290957186981323,-2.92063492063492,8.33444096765861,8.33951811126052,"Insignificant"
"598","Permethrin","Carrot",18,0.314269680527355,2.61037037037037,3.47003623738191,3.48423835591688,"Insignificant"
"599","Permethrin","Onion",18,0.314269680527355,1.18222222222223,2.86870333487613,2.88586629205654,"Insignificant"
"600","Permethrin","Orange",21,0.290957186981323,-0.448253968253964,7.35494328243466,7.36069607934513,"Insignificant"
"601","Permethrin","Spinach",10,0.421637021355784,-0.58133333333333,1.55742364020254,1.61348882017804,"Insignificant"
"602","Permethrin","Strawberries",21,0.290957186981323,0.081269841269844,4.85570254399579,4.86441191516748,"Insignificant"
"603","Phenothrin","Apple",21,0.290957186981323,-2.57714285714285,4.16169867638395,4.17185713533817,"Insignificant"
"604","Phenothrin","Avocado",17,0.323380833381777,-5.83607843137255,6.54805104966505,6.55603139959063,"Insignificant"
"605","Phenothrin","Carrot",20,0.298142396999972,1.37866666666667,5.56131567587955,5.56930165601331,"Insignificant"
"606","Phenothrin","Onion",16,0.333333333333333,3.11916666666667,2.76742305590785,2.7874256010666,"Insignificant"
"607","Phenothrin","Orange",21,0.290957186981323,-4.15619047619047,15.0781791667339,15.0809861437766,"Insignificant"
"608","Phenothrin","Spinach",10,0.421637021355784,3.91066666666667,1.02023091068204,1.10392431302553,"Significant"
"609","Phenothrin","Strawberries",21,0.290957186981323,2.95047619047619,4.76256353538422,4.77144291731836,"Insignificant"
"610","Phorate (raw)","Apple",21,0.290957186981323,-0.669841269841266,7.12318269035771,7.12912250735444,"Insignificant"
"611","Phorate (raw)","Avocado",20,0.298142396999972,0.778000000000003,3.28743779431064,3.3009295873058,"Insignificant"
"612","Phorate (raw)","Carrot",18,0.314269680527355,-2.50888888888888,1.82464321877374,1.85150973746177,"Insignificant"
"613","Phorate (raw)","Onion",21,0.290957186981323,-0.509206349206344,3.80281210345448,3.81392658278001,"Insignificant"
"614","Phorate (raw)","Orange",21,0.290957186981323,-1.57015873015873,3.46904765608829,3.48122790475828,"Insignificant"
"615","Phorate (raw)","Spinach",14,0.356348322549899,2.23428571428572,6.18426946104297,6.19452765703511,"Insignificant"
"616","Phorate (raw)","Strawberries",21,0.290957186981323,-0.155555555555552,3.57751330975602,3.58932550295143,"Insignificant"
"617","Phorate-Oxon","Apple",21,0.290957186981323,-1.80761904761904,3.76105321284361,3.77229073037821,"Insignificant"
"618","Phorate-Oxon","Avocado",21,0.290957186981323,-18.0520634920635,10.8751213774167,10.8790128714972,"Insignificant"
"619","Phorate-Oxon","Carrot",20,0.298142396999972,-2.41533333333333,2.2483606503484,2.26804199761027,"Insignificant"
"620","Phorate-Oxon","Onion",18,0.314269680527355,-1.35555555555555,1.92774581352642,1.95319465329685,"Insignificant"
"621","Phorate-Oxon","Orange",18,0.314269680527355,-0.711851851851848,1.76321832243715,1.79100650045633,"Insignificant"
"622","Phorate-Oxon","Spinach",14,0.356348322549899,-2.44095238095238,3.55989614478576,3.57768705851206,"Insignificant"
"623","Phorate-Oxon","Strawberries",21,0.290957186981323,-2.99365079365079,3.00103869143888,3.01511016584292,"Insignificant"
"624","Phorate-sulfone","Apple",21,0.290957186981323,1.84825396825397,3.02374742093457,3.03771370446007,"Insignificant"
"625","Phorate-sulfone","Avocado",21,0.290957186981323,-7.70793650793651,9.83283018352241,9.83713400857412,"Insignificant"
"626","Phorate-sulfone","Carrot",21,0.290957186981323,2.9536507936508,5.31599953021923,5.32395596243499,"Insignificant"
"627","Phorate-sulfone","Onion",21,0.290957186981323,0.820952380952384,3.50950346960572,3.52154379325754,"Insignificant"
"628","Phorate-sulfone","Orange",21,0.290957186981323,-0.513015873015871,4.45024767160484,4.45974891930929,"Insignificant"
"629","Phorate-sulfone","Spinach",14,0.356348322549899,1.44380952380953,2.27150872605673,2.29929032954432,"Insignificant"
"630","Phorate-sulfone","Strawberries",21,0.290957186981323,-2.38412698412698,6.28180811769297,6.28854270178468,"Insignificant"
"631","Phorate-sulfoxide","Apple",19,0.305887645160749,-0.865263157894733,2.32845159056757,2.34845780483249,"Insignificant"
"632","Phorate-sulfoxide","Avocado",21,0.290957186981323,-6.14539682539682,9.92808622467875,9.93234877404696,"Insignificant"
"633","Phorate-sulfoxide","Carrot",21,0.290957186981323,-0.51492063492063,3.06583315104604,3.07960857816525,"Insignificant"
"634","Phorate-sulfoxide","Onion",19,0.305887645160749,-1.11157894736842,2.09846133178899,2.12063839738783,"Insignificant"
"635","Phorate-sulfoxide","Orange",21,0.290957186981323,-3.2247619047619,4.46181484891874,4.47129151707735,"Insignificant"
"636","Phorate-sulfoxide","Spinach",12,0.384900179459751,-1.98888888888889,1.79296793243326,1.83381628166023,"Insignificant"
"637","Phorate-sulfoxide","Strawberries",21,0.290957186981323,-3.40952380952381,2.94149513866565,2.95585008676857,"Insignificant"
"638","Phosmet","Apple",20,0.298142396999972,2.90666666666667,8.43886968956311,8.44413468191477,"Insignificant"
"639","Phosmet","Avocado",21,0.290957186981323,-30.6025396825397,28.5947751619216,28.5962553955147,"Insignificant"
"640","Phosmet","Carrot",15,0.344265186329548,0.389333333333335,2.52607581984766,2.54942690935386,"Insignificant"
"641","Phosmet","Onion",21,0.290957186981323,-11.6260317460317,9.76025817162228,9.76459398343708,"Insignificant"
"642","Phosmet","Orange",21,0.290957186981323,-5.3847619047619,17.2684175615302,17.2708685700523,"Insignificant"
"643","Phosmet","Spinach",13,0.369800130816819,-1.72615384615384,9.1233938054824,9.13088531669666,"Insignificant"
"644","Phosmet","Strawberries",17,0.323380833381777,-2.72941176470588,5.20428619228822,5.21432353566985,"Insignificant"
"645","Piperonyl butoxide","Apple",21,0.290957186981323,-0.0920634920634899,4.22198879889436,4.23200254048193,"Insignificant"
"646","Piperonyl butoxide","Avocado",20,0.298142396999972,13.6806666666667,17.080564776945,17.0831666264866,"Insignificant"
"647","Piperonyl butoxide","Carrot",19,0.305887645160749,1.19719298245615,3.56965421141654,3.58273616675102,"Insignificant"
"648","Piperonyl butoxide","Onion",21,0.290957186981323,1.23873015873016,3.7836347128405,3.79480536060385,"Insignificant"
"649","Piperonyl butoxide","Orange",21,0.290957186981323,5.99746031746032,7.69933055565813,7.70482622061958,"Insignificant"
"650","Piperonyl butoxide","Spinach",12,0.384900179459751,4.12555555555556,2.50766233180833,2.53702946741234,"Insignificant"
"651","Piperonyl butoxide","Strawberries",18,0.314269680527355,1.51851851851852,2.64930777053848,2.66788251149378,"Insignificant"
"652","Pirimicarb (raw)","Apple",21,0.290957186981323,-1.75492063492063,4.11451949659139,4.12479414910451,"Insignificant"
"653","Pirimicarb (raw)","Avocado",21,0.290957186981323,-2.78095238095238,5.87713697710195,5.88433472299759,"Insignificant"
"654","Pirimicarb (raw)","Carrot",21,0.290957186981323,1.83111111111111,2.47111790566612,2.48818805325477,"Insignificant"
"655","Pirimicarb (raw)","Onion",21,0.290957186981323,-0.421587301587299,3.28507324779619,3.29793303874447,"Insignificant"
"656","Pirimicarb (raw)","Orange",21,0.290957186981323,0.718095238095242,4.38528506249766,4.39492675297566,"Insignificant"
"657","Pirimicarb (raw)","Spinach",13,0.369800130816819,2.06461538461539,2.89461746288007,2.91814365533337,"Insignificant"
"658","Pirimicarb (raw)","Strawberries",21,0.290957186981323,-0.815873015873012,4.07947843953419,4.08984112445464,"Insignificant"
"659","Pirimiphos-methyl","Apple",19,0.305887645160749,4.85964912280702,7.29322549642135,7.29963734668459,"Insignificant"
"660","Pirimiphos-methyl","Avocado",21,0.290957186981323,8.74539682539683,12.0789115806659,12.0824153652406,"Insignificant"
"661","Pirimiphos-methyl","Carrot",21,0.290957186981323,-0.721904761904758,6.09476319578525,6.101704228931,"Insignificant"
"662","Pirimiphos-methyl","Onion",20,0.298142396999972,-5.38,5.40375870918886,5.4119771873155,"Insignificant"
"663","Pirimiphos-methyl","Orange",21,0.290957186981323,-4.03746031746031,10.395754363348,10.3998252325568,"Insignificant"
"664","Pirimiphos-methyl","Spinach",14,0.356348322549899,1.41714285714286,10.3402497000007,10.3463881613512,"Insignificant"
"665","Pirimiphos-methyl","Strawberries",21,0.290957186981323,5.01269841269842,9.06422366713392,9.06889225718813,"Insignificant"
"666","Procymidone","Apple",20,0.298142396999972,-2.44733333333333,3.72246909192687,3.73438951225495,"Insignificant"
"667","Procymidone","Avocado",21,0.290957186981323,-4.93142857142857,5.96645628785803,5.97354641059871,"Insignificant"
"668","Procymidone","Carrot",21,0.290957186981323,-0.573968253968251,5.47775862709554,5.48548044034209,"Insignificant"
"669","Procymidone","Onion",16,0.333333333333333,-3.87666666666666,2.97927060424751,2.99785997745799,"Insignificant"
"670","Procymidone","Orange",21,0.290957186981323,1.57587301587302,5.07217177950891,5.08051007729565,"Insignificant"
"671","Procymidone","Spinach",14,0.356348322549899,4.68285714285715,4.57918345595818,4.59302789565938,"Insignificant"
"672","Procymidone","Strawberries",21,0.290957186981323,1.6336507936508,5.75818739851371,5.76553364408345,"Insignificant"
"673","Propiconazole","Apple",21,0.290957186981323,-0.0742857142857111,4.58795828989773,4.59717493190082,"Insignificant"
"674","Propiconazole","Avocado",21,0.290957186981323,4.10285714285715,9.70637650011088,9.7107363699444,"Insignificant"
"675","Propiconazole","Carrot",15,0.344265186329548,1.11644444444445,2.40123495563622,2.42578808445582,"Insignificant"
"676","Propiconazole","Onion",19,0.305887645160749,0.861754385964917,2.52504769993352,2.54350803780951,"Insignificant"
"677","Propiconazole","Orange",21,0.290957186981323,2.53079365079365,5.6505380181165,5.65802403484078,"Insignificant"
"678","Propiconazole","Spinach",14,0.356348322549899,2.71142857142858,4.90926243251037,4.9221785581429,"Insignificant"
"679","Propiconazole","Strawberries",21,0.290957186981323,3.68444444444445,5.09189915817635,5.10020520388083,"Insignificant"
"680","Prothiofos","Apple",21,0.290957186981323,-1.85396825396825,4.75968341839941,4.76856816330042,"Insignificant"
"681","Prothiofos","Avocado",21,0.290957186981323,-0.0819047619047594,10.4591754811759,10.4632216755017,"Insignificant"
"682","Prothiofos","Carrot",21,0.290957186981323,0.245714285714289,6.854826778171,6.86099892460174,"Insignificant"
"683","Prothiofos","Onion",21,0.290957186981323,-0.292698412698411,5.42922376475963,5.43701450912969,"Insignificant"
"684","Prothiofos","Orange",20,0.298142396999972,-0.393333333333332,5.01229272514815,5.02115198450136,"Insignificant"
"685","Prothiofos","Spinach",14,0.356348322549899,8.07809523809524,9.65020045089058,9.65677756134793,"Insignificant"
"686","Prothiofos","Strawberries",21,0.290957186981323,-1.63301587301587,6.73188713056186,6.73817189030381,"Insignificant"
"687","Pyraclostrobin","Apple",20,0.298142396999972,-0.486666666666663,7.28300754018622,7.28910747069202,"Insignificant"
"688","Pyraclostrobin","Avocado",21,0.290957186981323,-13.0863492063492,13.4135106807677,13.4166659370995,"Insignificant"
"689","Pyraclostrobin","Carrot",19,0.305887645160749,-1.72842105263158,3.72950123571323,3.74202441449124,"Insignificant"
"690","Pyraclostrobin","Onion",21,0.290957186981323,-1.78412698412698,5.20528042843268,5.21340583719323,"Insignificant"
"691","Pyraclostrobin","Orange",21,0.290957186981323,-3.95365079365079,7.20587984486449,7.2117515503018,"Insignificant"
"692","Pyraclostrobin","Spinach",14,0.356348322549899,0.306666666666671,5.23150221108769,5.24362465395832,"Insignificant"
"693","Pyraclostrobin","Strawberries",18,0.314269680527355,-1.64444444444444,6.46593648596419,6.47356934562546,"Insignificant"
"694","Pyrimethanil","Apple",21,0.290957186981323,-3.29460317460317,4.02927047107792,4.03976195013476,"Insignificant"
"695","Pyrimethanil","Avocado",19,0.305887645160749,4.89543859649123,5.92892764131579,5.93681313731706,"Insignificant"
"696","Pyrimethanil","Carrot",21,0.290957186981323,-1.28,4.83066685067623,4.83942127809496,"Insignificant"
"697","Pyrimethanil","Onion",17,0.323380833381777,-2.28862745098039,2.91643595726195,2.93430977509348,"Insignificant"
"698","Pyrimethanil","Orange",20,0.298142396999972,2.22333333333334,3.35893849843329,3.37214423255385,"Insignificant"
"699","Pyrimethanil","Spinach",14,0.356348322549899,3.44857142857143,2.45901019427149,2.48469621131342,"Insignificant"
"700","Pyrimethanil","Strawberries",20,0.298142396999972,0.590000000000003,3.37671108888187,3.3898475875276,"Insignificant"
"701","Pyriproxyfen","Apple",18,0.314269680527355,-3.17925925925926,3.60636538837258,3.6200326996521,"Insignificant"
"702","Pyriproxyfen","Avocado",21,0.290957186981323,-70.4038095238095,44.870732880201,44.8716762032689,"Insignificant"
"703","Pyriproxyfen","Carrot",21,0.290957186981323,0.102222222222223,5.51098512400796,5.51866044631241,"Insignificant"
"704","Pyriproxyfen","Onion",21,0.290957186981323,-1.52253968253968,4.05033358087974,4.06077064127712,"Insignificant"
"705","Pyriproxyfen","Orange",21,0.290957186981323,1.48698412698413,7.16929083001178,7.17519247755397,"Insignificant"
