Compound,Matrix,n,Repeatability,Reproducibility,u_ref,av_bias,sd_bias,UoB,Significance,MU,pct_MU
Boscalid,Apple,21,0.0034494575142849835,0.0034494575142849835,0.290957186981323,0.603174603174609,4.38847765001214,4.39811234159749,Insignificant,0.009545557131586448,12.727409508781932
Boscalid,Avocado,21,0.004609930963915128,0.011676064038389456,0.290957186981323,-9.61460317460317,13.4532453943356,13.45639133367,Insignificant,0.03086647757835742,41.15530343780989
Boscalid,Carrot,21,0.003333375952108495,0.003563844328047704,0.290957186981323,2.13460317460318,4.66173244813443,4.67080351788057,Insignificant,0.009994541408147928,13.326055210863904
Boscalid,Onion,17,0.0017712619257252164,0.0017753500670116512,0.323380833381777,0.527058823529414,2.36554488741581,2.38754639280115,Insignificant,0.0050431459865596905,6.724194648746255
Boscalid,Orange,21,0.004540833431647572,0.004540833431647572,0.290957186981323,-5.38920634920635,5.95629805842913,5.96340025870331,Insignificant,0.012747215145601575,16.9962868608021
Boscalid,Strawberries,20,0.0035340021036138806,0.0035340021036138806,0.298142396999972,-3.728,4.57369319846491,4.58340030573079,Insignificant,0.009860207390779304,13.14694318770574
Bromophos-ethyl,Apple,21,0.0036411804731563647,0.0036411804731563647,0.290957186981323,-0.827301587301585,4.6229427399352,4.63208977259462,Insignificant,0.010065254899428833,13.420339865905111
Bromophos-ethyl,Avocado,19,0.004261473623111627,0.007806878150173433,0.305887645160749,1.3059649122807,9.26351608971342,9.26856502355362,Insignificant,0.0209064237830688,27.8752317107584
Bromophos-ethyl,Carrot,21,0.0029393118188198327,0.0029393118188198327,0.290957186981323,4.57142857142858,3.89893497871585,3.90977621519571,Insignificant,0.008303764416941481,11.07168588925531
Bromophos-ethyl,Onion,21,0.0032904052435325745,0.0037188835095796078,0.290957186981323,-0.206984126984124,4.7942736565803,4.80309441702284,Insignificant,0.010355058627727488,13.806744836969987
Bromophos-ethyl,Orange,20,0.004039135026797929,0.004128579840574725,0.298142396999972,-3.10266666666667,5.46947655641466,5.47759643366125,Insignificant,0.011648597643177123,15.531463524236164
Bromophos-ethyl,Strawberries,20,0.005106541405496527,0.005814875090784718,0.298142396999972,-1.22,7.48397305123281,7.4899093132339,Insignificant,0.016170134746091858,21.560179661455813
Buprofezin,Apple,21,0.0037672193020636883,0.004649678432301473,0.290957186981323,-0.0565079365079313,5.87139794788548,5.8786027206377804,Insignificant,0.012815360723607831,17.08714763147711
Buprofezin,Avocado,21,0.00510865776177893,0.006145917122684904,0.290957186981323,-3.70222222222222,7.80542527372492,7.8108462914309,Insignificant,0.01698117070874254,22.641560944990054
Buprofezin,Carrot,21,0.004678531515642185,0.005522201633800937,0.290957186981323,4.06730158730159,7.04435405279746,7.05036028198702,Insignificant,0.015291203313523436,20.388271084697916
Buprofezin,Onion,21,0.003699445904456505,0.003699445904456505,0.290957186981323,2.49142857142857,4.68454913891621,4.6935761120468404,Insignificant,0.010213242757275854,13.617657009701139
Buprofezin,Orange,21,0.006457548923178063,0.007003004942972165,0.290957186981323,3.47746031746032,9.12524568343608,9.12988306977285,Insignificant,0.019588683821981288,26.118245095975052
Buprofezin,Strawberries,20,0.004204100172843799,0.004204100172843799,0.298142396999972,4.47733333333334,5.56908526090909,5.57706011552357,Insignificant,0.01186089929139395,15.814532388525267
Captan (raw),Apple,21,0.008072774743760164,0.01211918816458873,0.290957186981323,-6.37142857142857,14.7490542284894,14.7519238311339,Insignificant,0.03281984483043569,43.75979310724759
Captan (raw),Avocado,21,0,0,0.290957186981323,-100,0,0.290957186981323,Significant,0.07543643578047197,100.58191437396263
Captan (raw),Carrot,21,0.00865037241147124,0.009607163250111125,0.290957186981323,-4.3047619047619,12.4405782543091,12.4439802067604,Insignificant,0.0267882211144412,35.71762815258827
Captan (raw),Onion,21,0,0,0.290957186981323,-100,0,0.290957186981323,Significant,0.07543643578047197,100.58191437396263
Captan (raw),Orange,20,0.0061594404780630115,0.006423334377393841,0.298142396999972,6.77333333333334,8.46103694583769,8.46628815288727,Insignificant,0.018064121264058396,24.085495018744528
Captan (raw),Strawberries,21,0.008595857252465394,0.01223691348750494,0.290957186981323,-5.22603174603174,15.025079168549,15.0278960638481,Insignificant,0.03327315647847103,44.364208637961376
Chlordane-cis,Apple,21,0.0044410750521746015,0.0044410750521746015,0.290957186981323,-1.32825396825396,5.89988847531579,5.90705849859472,Insignificant,0.012546019516734612,16.728026022312818
Chlordane-cis,Avocado,18,0.008137503917049751,0.008137503917049751,0.314269680527355,-10.7888888888889,10.4392093958526,10.4439388279785,Insignificant,0.02258974459894917,30.119659465265563
Chlordane-cis,Carrot,19,0.003998108526005054,0.003998108526005054,0.305887645160749,1.54526315789474,5.29992107043365,5.30874096225164,Insignificant,0.011284973681958957,15.046631575945275
Chlordane-cis,Onion,18,0.0027128487223721525,0.0027128487223721525,0.314269680527355,3.80370370370371,3.42758911992353,3.4419663866919,Insignificant,0.007489608876831813,9.986145169109085
Chlordane-cis,Orange,21,0.00705316229876347,0.00705316229876347,0.290957186981323,-0.847619047619042,8.96029421285665,8.96501692500402,Insignificant,0.019489082397547933,25.98544319673058
Chlordane-cis,Strawberries,21,0.005150190010364387,0.005583692789728676,0.290957186981323,5.10158730158731,7.27634520736335,7.28216009583528,Insignificant,0.01562138521125343,20.828513615004574
Chlordane-trans,Apple,20,0.003730119796665918,0.003730119796665918,0.298142396999972,1.398,4.71678208277362,4.72619530968232,Insignificant,0.010291416303247968,13.721888404330626
Chlordane-trans,Avocado,20,0.007017629051681401,0.007017629051681401,0.298142396999972,5.71933333333334,9.12104895475776,9.12592038777331,Insignificant,0.019605456424346728,26.140608565795638
Chlordane-trans,Carrot,21,0.0047444595925560185,0.006459120904360198,0.290957186981323,4.48126984126985,7.9952362536277,8.00052865978111,Insignificant,0.017632356728739473,23.50980897165263
Chlordane-trans,Onion,21,0.0036017887972065415,0.0036017887972065415,0.290957186981323,3.92,4.66559987806737,4.67466344316661,Insignificant,0.010052840710426399,13.403787613901866
Chlordane-trans,Orange,21,0.004866806097154641,0.005533178405338667,0.290957186981323,3.74603174603175,7.12266925769387,7.12860950250141,Insignificant,0.01538839394801549,20.517858597353985
Chlordane-trans,Strawberries,20,0.006236645250260033,0.007354112926419054,0.298142396999972,3.37,9.38589497924431,9.39062902314283,Insignificant,0.02036530660219122,27.153742136254962
Chlorfenapyr,Apple,21,0.00717413752351801,0.011578534414323483,0.290957186981323,-3.43301587301587,13.9385442371051,13.9415806684318,Insignificant,0.031202197000965704,41.602929334620946
Chlorfenapyr,Avocado,20,0.010863580484922126,0.01213239408444343,0.298142396999972,-6.19,15.6910671499453,15.6938993622676,Insignificant,0.03380756599587087,45.07675466116116
Chlorfenapyr,Carrot,21,0.010386401671538592,0.010386401671538592,0.290957186981323,0.8552380952381,13.6273152394344,13.6304210030203,Insignificant,0.029146752929772583,38.86233723969678
Chlorfenapyr,Onion,21,0.009037545319212812,0.009037545319212812,0.290957186981323,0.404444444444447,11.7948428152747,11.7984309601613,Insignificant,0.025296552949188752,33.728737265585
Chlorfenapyr,Orange,21,0.010087654564028976,0.010788676004587994,0.290957186981323,0.124444444444448,14.1109951351315,14.1139944660737,Insignificant,0.030229009399113608,40.30534586548481
Chlorfenapyr,Strawberries,21,0.008517884639401894,0.008517884639401894,0.290957186981323,-0.34412698412698,10.8368971525146,10.8408023678525,Insignificant,0.023550884821446023,31.40117976192803
Chlorothalonil,Apple,16,0.004870526349695374,0.006341889336117628,0.333333333333333,5.38583333333334,7.93905745874996,7.94605212948194,Insignificant,0.017405248243166485,23.206997657555313
Chlorothalonil,Avocado,21,0.012556565284584466,0.0319087911350568,0.290957186981323,-20.6323809523809,36.7579437392315,36.7590952557481,Insignificant,0.0843383290435039,112.45110539133853
Chlorothalonil,Carrot,21,0.005135213941231877,0.011651944540059647,0.290957186981323,-4.27174603174603,13.5284782596257,13.5316067082154,Insignificant,0.03090398196829331,41.20530929105775
Chlorothalonil,Onion,21,0,0,0.290957186981323,-100,0,0.290957186981323,Significant,0.07543643578047197,100.58191437396263
Chlorothalonil,Orange,21,0.014778998344390327,0.015954548772391282,0.290957186981323,-7.98031746031746,20.8149081697807,20.8169416149697,Insignificant,0.044645457630926214,59.52727684123495
Chlorothalonil,Strawberries,21,0.010204611391463845,0.010238793409195758,0.290957186981323,-1.43619047619047,13.6380677307517,13.6411710462565,Insignificant,0.02894848949098246,38.597985987976614
Chlorpyrifos,Apple,21,0.0032606518970369654,0.005604318548633519,0.290957186981323,3.17904761904762,6.69001587299704,6.69633993055971,Insignificant,0.01505077156247645,20.067695416635267
Chlorpyrifos,Avocado,21,0.005348586669867037,0.005348586669867037,0.290957186981323,4.04126984126985,6.959317852602,6.96539740849013,Insignificant,0.01495300069689257,19.93733426252343
Chlorpyrifos,Carrot,16,0.0018989004915800818,0.0018989004915800818,0.333333333333333,2.51833333333334,2.47061006111326,2.49299522365872,Insignificant,0.005329831045573489,7.106441394097986
Chlorpyrifos,Onion,21,0.0020200447896967424,0.003936295350762613,0.290957186981323,0.081269841269845,4.63230569853244,4.64143427932705,Insignificant,0.010509483181141399,14.012644241521865
Chlorpyrifos,Orange,21,0.004042714002738318,0.0054253589492208815,0.290957186981323,1.97269841269842,6.7339570353914,6.74023986510521,Insignificant,0.014830962684521182,19.77461691269491
Chlorpyrifos,Strawberries,19,0.002415500755290614,0.003457745301337609,0.305887645160749,0.253333333333338,4.24625673932892,4.25726009867359,Insignificant,0.009412948701557091,12.550598268742789
Chlorpyrifos-methyl,Apple,21,0.0026579446648246513,0.006109620661370908,0.290957186981323,2.13587301587302,7.08659155688967,7.09256201797601,Insignificant,0.01620169248738483,21.602256649846442
Chlorpyrifos-methyl,Avocado,21,0.004943513787927425,0.007919116670660776,0.290957186981323,5.20063492063492,9.54336858877221,9.54780289416472,Insignificant,0.021353239815359283,28.470986420479043
Chlorpyrifos-methyl,Carrot,19,0.002665017700736351,0.002665017700736351,0.305887645160749,-1.57122807017544,3.55143445380344,3.56458327594182,Insignificant,0.007549725076185326,10.066300101580435
Chlorpyrifos-methyl,Onion,19,0.0024388565211902876,0.0024388565211902876,0.305887645160749,-0.329122807017539,3.15336403596855,3.16816539890231,Insignificant,0.006809988730689185,9.079984974252246
Chlorpyrifos-methyl,Orange,20,0.003004711216705915,0.003235505538441519,0.298142396999972,-0.675333333333332,4.22457588445382,4.23508326864982,Insignificant,0.009068066360312857,12.09075514708381
Chlorpyrifos-methyl,Strawberries,21,0.0035230488239411367,0.004787505208608025,0.290957186981323,-2.23301587301587,5.92811848591682,5.93525440631864,Insignificant,0.013074483754327614,17.432645005770155
Chlorthal-dimethyl,Apple,21,0.0025300765406578722,0.0057677155665950474,0.290957186981323,0.370793650793655,6.69420528058592,6.70052538412328,Insignificant,0.015299820664993177,20.39976088665757
Chlorthal-dimethyl,Avocado,19,0.004120047225081864,0.004344492374514819,0.305887645160749,0.348771929824567,5.7056234130473404,5.71381709393781,Insignificant,0.012204744732298396,16.272992976397862
Chlorthal-dimethyl,Carrot,18,0.0021255715571216207,0.002368772146383324,0.314269680527355,1.74,3.06655157499291,3.08261317621758,Insignificant,0.006620042289355399,8.826723052473866
Chlorthal-dimethyl,Onion,21,0.0033728949931654617,0.004785114603508204,0.290957186981323,1.70285714285715,5.87893435975851,5.88612990775818,Insignificant,0.013020905075285354,17.36120676704714
Chlorthal-dimethyl,Orange,20,0.003335527604106898,0.003335527604106898,0.298142396999972,0.0153333333333357,4.25141853175664,4.26185973737436,Insignificant,0.009239628593098582,12.31950479079811
Chlorthal-dimethyl,Strawberries,17,0.0021198933598515907,0.0021599033242814896,0.323380833381777,-0.66039215686274,2.86441429982567,2.88261069942586,Insignificant,0.00611203562497544,8.149380833300588
Cyfluthrin,Apple,21,0.003414400642284343,0.003414400642284343,0.290957186981323,-0.727619047619043,4.39040685824815,4.40003732547901,Insignificant,0.009497013532250338,12.662684709667118
Cyfluthrin,Avocado,21,0.003092717765106161,0.010267074413230036,0.290957186981323,-13.8780952380952,11.6739743099973,11.6775995938862,Insignificant,0.02699028557919046,35.98704743892061
Cyfluthrin,Carrot,21,0.0027080435742432166,0.0037814615826000817,0.290957186981323,2.3936507936508,4.65897770197639,4.66805412481146,Insignificant,0.010306645805260903,13.742194407014539
Cyfluthrin,Onion,19,0.001987173962476074,0.001987173962476074,0.305887645160749,1.50736842105264,2.56647512006455,2.58463958674557,Insignificant,0.005552139719392798,7.4028529591903975
