"","Compound","Matrix","n","u_ref","av_bias","sd_bias","UoB","Significance"
"471","Omethoate","Avocado",20,0.298142396999972,4.00360596051375,5.29759562788145,5.30597854551237,"Insignificant"
"472","Omethoate","Carrot",21,0.290957186981323,3.6564836483519,7.49702433392989,7.5026681885975,"Insignificant"
"473","Omethoate","Onion",19,0.305887645160749,-3.67704670524878,5.06096224798848,5.07019783904204,"Insignificant"
"474","Omethoate","Orange",21,0.290957186981323,2.66452682407576,6.64699605712972,6.65336100539826,"Insignificant"
"475","Omethoate","Spinach",18,0.314269680527355,-1.44897387957004,4.20131860182087,4.21305630464451,"Insignificant"
"476","Omethoate","Strawberry",21,0.290957186981323,0.24223643059608,5.75176878557316,5.75912321862885,"Insignificant"
"477","Paclobutrazol","Apple",21,0.290957186981323,-0.201067361688701,10.0675706905394,10.0717742078377,"Insignificant"
"478","Paclobutrazol","Avocado",21,0.290957186981323,8.23793826082194,6.44742907677138,6.4539908416927,"Insignificant"
"479","Paclobutrazol","Carrot",21,0.290957186981323,3.01848623906447,6.33454335905399,6.34122193685027,"Insignificant"
"480","Paclobutrazol","Onion",21,0.290957186981323,1.23906635955506,7.05414588618884,7.06014378524198,"Insignificant"
"481","Paclobutrazol","Orange",21,0.290957186981323,2.27031495080965,7.16184076277751,7.16774854442018,"Insignificant"
"482","Paclobutrazol","Spinach",21,0.290957186981323,-0.00679988303678557,7.03990278376599,7.04591280740346,"Insignificant"
"483","Paclobutrazol","Strawberry",20,0.298142396999972,0.396248025482982,4.53873282174545,4.5485145395039,"Insignificant"
"484","Penconazole","Apple",19,0.305887645160749,-1.64165768525969,6.13463556799351,6.1422569796088,"Insignificant"
"485","Penconazole","Avocado",21,0.290957186981323,1.84625980255877,7.24172329212899,7.24756595861118,"Insignificant"
"486","Penconazole","Carrot",17,0.323380833381777,1.04827308233297,3.02460101159245,3.04183931901815,"Insignificant"
"487","Penconazole","Onion",21,0.290957186981323,-0.327252908346469,5.84796686842351,5.85520047298427,"Insignificant"
"488","Penconazole","Orange",21,0.290957186981323,3.71206370715781,7.39244970941231,7.39817334149763,"Insignificant"
"489","Penconazole","Spinach",21,0.290957186981323,-3.17160551582051,5.72704264903076,5.73442879356552,"Insignificant"
"490","Penconazole","Strawberry",21,0.290957186981323,-0.904065237046085,6.9989310517057,7.00497622773885,"Insignificant"
"491","Pendimethalin","Apple",20,0.298142396999972,-0.427599790634918,4.18349937111574,4.19410966440015,"Insignificant"
"492","Pendimethalin","Avocado",18,0.314269680527355,6.67138461075341,2.16076285561406,2.18349754987273,"Significant"
"493","Pendimethalin","Carrot",21,0.290957186981323,0.606460939876456,3.55343825176909,3.56533020824045,"Insignificant"
"494","Pendimethalin","Onion",20,0.298142396999972,-2.47350006450532,4.25908655616525,4.26950900945255,"Insignificant"
"495","Pendimethalin","Orange",20,0.298142396999972,2.57272407165408,3.48362004438684,3.49635488795726,"Insignificant"
"496","Pendimethalin","Spinach",21,0.290957186981323,-1.31355468996464,4.95225384540462,4.96079371008118,"Insignificant"
"497","Pendimethalin","Strawberry",21,0.290957186981323,0.313698966616625,5.51863111185083,5.52629581486044,"Insignificant"
"498","Phorate","Apple",18,0.314269680527355,-4.14852329347994,5.59905217078544,5.60786506999553,"Insignificant"
"499","Phorate","Avocado",21,0.290957186981323,6.46975479659228,9.652122089872,9.65650645536216,"Insignificant"
"500","Phorate","Carrot",20,0.298142396999972,-0.298029150435701,6.79485093457765,6.80138868996764,"Insignificant"
"501","Phorate","Onion",21,0.290957186981323,-1.34603004313316,11.3967650466438,11.4004784817594,"Insignificant"
"502","Phorate","Orange",20,0.298142396999972,1.1801116969305,5.35880092471381,5.36708824593024,"Insignificant"
"503","Phorate","Spinach",18,0.314269680527355,-2.82313875146109,3.83409116608255,3.84694950602826,"Insignificant"
"504","Phorate","Strawberry",20,0.298142396999972,-3.37209840945255,7.53862580067048,7.54451906031283,"Insignificant"
"505","Phorate Oxon","Apple",18,0.314269680527355,2.75484864478521,3.15131079742381,3.16694255932415,"Insignificant"
"506","Phorate Oxon","Avocado",19,0.305887645160749,7.30480812456058,2.76141760078061,2.77830783344159,"Significant"
"507","Phorate Oxon","Carrot",21,0.290957186981323,0.81559227305147,6.63867398277677,6.6450469023366,"Insignificant"
"508","Phorate Oxon","Onion",20,0.298142396999972,-2.0371917168649,4.13227588857852,4.14301736759772,"Insignificant"
"509","Phorate Oxon","Orange",21,0.290957186981323,2.95048700845933,4.7530177622405,4.76191494388863,"Insignificant"
"510","Phorate Oxon","Spinach",21,0.290957186981323,1.08511100378564,3.59026991702765,3.60204027764403,"Insignificant"
"511","Phorate Oxon","Strawberry",21,0.290957186981323,0.11844035162435,4.30739504755705,4.31721069446177,"Insignificant"
"512","Phorate Oxon Sulfone","Apple",21,0.290957186981323,0.439376131235337,9.15077353993132,9.15539799592368,"Insignificant"
"513","Phorate Oxon Sulfone","Avocado",21,0.290957186981323,4.86121381947823,7.73705850792349,7.74252739353806,"Insignificant"
"514","Phorate Oxon Sulfone","Carrot",21,0.290957186981323,1.18261615074169,4.79919858063398,4.80801030583498,"Insignificant"
"515","Phorate Oxon Sulfone","Onion",21,0.290957186981323,2.32130730325034,9.90897886033981,9.91324962559288,"Insignificant"
"516","Phorate Oxon Sulfone","Orange",21,0.290957186981323,4.76840901064498,6.57471841185046,6.58115326365992,"Insignificant"
"517","Phorate Oxon Sulfone","Spinach",21,0.290957186981323,2.57120264196567,4.55520068155763,4.56448346846816,"Insignificant"
"518","Phorate Oxon Sulfone","Strawberry",20,0.298142396999972,-7.93627059565446,3.80457191324721,3.81623588526161,"Significant"
"519","Phorate Oxon Sulfoxide","Apple",21,0.290957186981323,-0.914284408889597,6.98527755149728,6.99133453327102,"Insignificant"
"520","Phorate Oxon Sulfoxide","Avocado",21,0.290957186981323,11.5372859547166,9.03432031575779,9.03900435072194,"Insignificant"
"521","Phorate Oxon Sulfoxide","Carrot",21,0.290957186981323,-0.563231212596371,5.7896097580786,5.79691618323872,"Insignificant"
"522","Phorate Oxon Sulfoxide","Onion",19,0.305887645160749,0.121599237611357,5.76003968912789,5.76815607207282,"Insignificant"
"523","Phorate Oxon Sulfoxide","Orange",21,0.290957186981323,2.32660616846381,4.52558500421628,4.53492841344198,"Insignificant"
"524","Phorate Oxon Sulfoxide","Spinach",21,0.290957186981323,-1.60298566591571,8.16804251137768,8.17322302108104,"Insignificant"
"525","Phorate Oxon Sulfoxide","Strawberry",21,0.290957186981323,-3.77175112030681,6.22278287754622,6.22958127210316,"Insignificant"
"526","Phorate-sulfone","Apple",21,0.290957186981323,2.78779447432386,5.4488828306941,5.45664550683742,"Insignificant"
"527","Phorate-sulfone","Avocado",21,0.290957186981323,5.98580123388976,4.62257400516386,4.63172176602532,"Insignificant"
"528","Phorate-sulfone","Carrot",21,0.290957186981323,1.64453249839299,5.62171917482962,5.62924351625537,"Insignificant"
"529","Phorate-sulfone","Onion",21,0.290957186981323,-0.777193566979329,4.39712779972566,4.40674357908153,"Insignificant"
"530","Phorate-sulfone","Orange",18,0.314269680527355,2.15030009429648,4.07032634015954,4.0824406851166,"Insignificant"
"531","Phorate-sulfone","Spinach",21,0.290957186981323,1.7436522730909,4.02679842794574,4.03729633095743,"Insignificant"
"532","Phorate-sulfone","Strawberry",21,0.290957186981323,-3.45343666680009,4.42077584071383,4.43034029375793,"Insignificant"
"533","Phorate-sulfoxide","Apple",19,0.305887645160749,0.104188563100012,4.32457621169393,4.33538079783206,"Insignificant"
"534","Phorate-sulfoxide","Avocado",21,0.290957186981323,1.55956227272837,3.67984144566211,3.69132620474928,"Insignificant"
"535","Phorate-sulfoxide","Carrot",21,0.290957186981323,-0.625095732554914,3.99528361092934,4.00586410358823,"Insignificant"
"536","Phorate-sulfoxide","Onion",21,0.290957186981323,-5.01485612395404,5.42160444437704,5.42940612184657,"Insignificant"
"537","Phorate-sulfoxide","Orange",18,0.314269680527355,-1.25027803965913,2.25627424234352,2.27805594504648,"Insignificant"
"538","Phorate-sulfoxide","Spinach",21,0.290957186981323,0.0768031594341626,3.93107642155619,3.94182926022565,"Insignificant"
"539","Phorate-sulfoxide","Strawberry",21,0.290957186981323,-4.98447753671638,4.83742046413356,4.84616269139556,"Insignificant"
"540","Piperonyl butoxide","Apple",20,0.298142396999972,0.643315706780845,3.50630676588541,3.51895950891492,"Insignificant"
"541","Piperonyl butoxide","Avocado",20,0.298142396999972,6.7149463256637,4.65102458215676,4.66057062522555,"Insignificant"
"542","Piperonyl butoxide","Carrot",21,0.290957186981323,2.72321689462574,3.31581747398255,3.32855848760753,"Insignificant"
"543","Piperonyl butoxide","Onion",20,0.298142396999972,0.783542703833839,5.81951603583222,5.82714816871832,"Insignificant"
"544","Piperonyl butoxide","Orange",16,0.333333333333333,0.186448625843765,1.5969018245576,1.63132049223521,"Insignificant"
"545","Piperonyl butoxide","Spinach",21,0.290957186981323,-0.234940171481366,4.47580875486013,4.48525585610661,"Insignificant"
"546","Piperonyl butoxide","Strawberry",20,0.298142396999972,-3.11441547485987,3.9982072562511,4.00930793938653,"Insignificant"
"547","Pirimicarb","Apple",14,0.356348322549899,1.85134117149237,1.87993501905104,1.91341051602592,"Insignificant"
"548","Pirimicarb","Avocado",15,0.344265186329548,6.21112391108374,2.19765629835439,2.22445762472906,"Significant"
"549","Pirimicarb","Carrot",21,0.290957186981323,1.63773575153,5.5935220299911,5.60108425080821,"Insignificant"
"550","Pirimicarb","Onion",21,0.290957186981323,-0.0323093357268918,4.40553079972749,4.41512827809155,"Insignificant"
"551","Pirimicarb","Orange",21,0.290957186981323,1.17597492993594,4.06374132075503,4.07414403361834,"Insignificant"
"552","Pirimicarb","Spinach",19,0.305887645160749,1.54783340722058,3.71747715256386,3.73004070102409,"Insignificant"
"553","Pirimicarb","Strawberry",21,0.290957186981323,-0.597943303850968,5.47702257226391,5.48474542178071,"Insignificant"
"554","Pirimicarb Desmethyl","Apple",21,0.290957186981323,-2.89102360876586,5.78684888210658,5.79415878872802,"Insignificant"
"555","Pirimicarb Desmethyl","Avocado",21,0.290957186981323,5.01474020480338,9.10702023298795,9.11166689517939,"Insignificant"
"556","Pirimicarb Desmethyl","Carrot",12,0.384900179459751,-0.82159069382961,1.321771721513,1.37667303014899,"Insignificant"
"557","Pirimicarb Desmethyl","Onion",19,0.305887645160749,-1.8259620180907,3.73247886601883,3.74499208767378,"Insignificant"
"558","Pirimicarb Desmethyl","Orange",19,0.305887645160749,-2.22629141952393,4.81767234526573,4.82737341395921,"Insignificant"
"559","Pirimicarb Desmethyl","Spinach",20,0.298142396999972,-1.69732137923696,4.12726242871779,4.13801692171435,"Insignificant"
"560","Pirimicarb Desmethyl","Strawberry",21,0.290957186981323,-0.667214782515436,6.16368838935542,6.17055189150297,"Insignificant"
"561","Pirimicarb Desmethyl Formamido","Apple",21,0.290957186981323,-0.229714521459309,5.52996947037985,5.53761847981506,"Insignificant"
"562","Pirimicarb Desmethyl Formamido","Avocado",21,0.290957186981323,4.18656714513316,4.52376806830353,4.53311522249972,"Insignificant"
"563","Pirimicarb Desmethyl Formamido","Carrot",19,0.305887645160749,0.928846065797429,4.64248169352962,4.65254806812564,"Insignificant"
"564","Pirimicarb Desmethyl Formamido","Onion",21,0.290957186981323,-1.82851022204775,10.0051868761018,10.0094165919087,"Insignificant"
"565","Pirimicarb Desmethyl Formamido","Orange",21,0.290957186981323,1.29382423773802,5.39975405169275,5.4075872534272,"Insignificant"
"566","Pirimicarb Desmethyl Formamido","Spinach",19,0.305887645160749,-0.10994205829265,2.89338426580429,2.90950850850549,"Insignificant"
"567","Pirimicarb Desmethyl Formamido","Strawberry",20,0.298142396999972,-2.05103773991489,3.71213454410295,3.72408804439575,"Insignificant"
"568","Pirimiphos-methyl","Apple",21,0.290957186981323,-0.185964576221686,6.33584183112952,6.34251904165425,"Insignificant"
"569","Pirimiphos-methyl","Avocado",21,0.290957186981323,2.91264973377965,5.8252404869137,5.83250227732786,"Insignificant"
"570","Pirimiphos-methyl","Carrot",21,0.290957186981323,-4.10107286951301,3.98076626785891,3.99138524374426,"Insignificant"
"571","Pirimiphos-methyl","Onion",21,0.290957186981323,-5.39585119744001,5.78668813749171,5.79399824691407,"Insignificant"
"572","Pirimiphos-methyl","Orange",21,0.290957186981323,-1.95154275851183,5.54597596436023,5.55360292800246,"Insignificant"
"573","Pirimiphos-methyl","Spinach",20,0.298142396999972,-4.0304862987151,3.99515759890839,4.00626673213409,"Insignificant"
"574","Pirimiphos-methyl","Strawberry",21,0.290957186981323,-5.82996976136112,4.12157684752855,4.13183395052844,"Insignificant"
"575","Prochloraz","Apple",21,0.290957186981323,0.520287284536047,8.27503780865376,8.28015137659363,"Insignificant"
"576","Prochloraz","Avocado",21,0.290957186981323,6.75366925856219,6.32141211681971,6.32810455312893,"Insignificant"
"577","Prochloraz","Carrot",21,0.290957186981323,-1.42714946442601,5.02286797673735,5.03128798583321,"Insignificant"
"578","Prochloraz","Onion",16,0.333333333333333,0.00721409181678528,2.98489743284365,3.00345197992372,"Insignificant"
"579","Prochloraz","Orange",21,0.290957186981323,0.358601377934372,6.97275545129795,6.97882330112042,"Insignificant"
"580","Prochloraz","Spinach",21,0.290957186981323,1.9952211232431,7.23446722054606,7.24031574241148,"Insignificant"
"581","Prochloraz","Strawberry",21,0.290957186981323,-2.93291076127387,5.88587496812733,5.89306204150983,"Insignificant"
"582","Profenofos","Apple",21,0.290957186981323,2.05678315573994,6.651213082611,6.6575739992096,"Insignificant"
"583","Profenofos","Avocado",21,0.290957186981323,5.79272814360104,3.8780064238027,3.88890600396964,"Insignificant"
"584","Profenofos","Carrot",21,0.290957186981323,0.993089261562389,3.48950342566384,3.50161252030772,"Insignificant"
"585","Profenofos","Onion",21,0.290957186981323,0.0951589265593873,4.38239686406766,4.3920448949033,"Insignificant"
"586","Profenofos","Orange",20,0.298142396999972,0.936314325662291,3.52043303527149,3.53303518871801,"Insignificant"
"587","Profenofos","Spinach",20,0.298142396999972,0.547664469792478,2.84708601796265,2.86265395788022,"Insignificant"
"588","Profenofos","Strawberry",20,0.298142396999972,0.108583139617376,2.83433909997666,2.84997667052651,"Insignificant"
"589","Propargite","Apple",21,0.290957186981323,1.69024528704355,5.33033259646764,5.33826766597757,"Insignificant"
"590","Propargite","Avocado",21,0.290957186981323,4.6568219122876,3.09624910832178,3.10988980921181,"Insignificant"
"591","Propargite","Carrot",21,0.290957186981323,0.383020127591681,4.54373589687701,4.55304205836327,"Insignificant"
"592","Propargite","Onion",21,0.290957186981323,0.117190452047559,4.85543616014459,4.86414600828303,"Insignificant"
"593","Propargite","Orange",19,0.305887645160749,0.0132477184166711,3.0883027650678,3.1034144454435,"Insignificant"
"594","Propargite","Spinach",21,0.290957186981323,-0.984481953260048,3.14655397612353,3.15997753303957,"Insignificant"
"595","Propargite","Strawberry",16,0.333333333333333,-3.96452368477615,2.40273702694604,2.42574861264901,"Insignificant"
"596","Propiconazole","Apple",20,0.298142396999972,3.6786892976404,7.3961850031101,7.40219166795346,"Insignificant"
"597","Propiconazole","Avocado",21,0.290957186981323,6.70386790347894,11.7802233827515,11.7838159792225,"Insignificant"
"598","Propiconazole","Carrot",21,0.290957186981323,3.21495916901063,9.28875248551322,9.29330828186519,"Insignificant"
"599","Propiconazole","Onion",21,0.290957186981323,-3.34216558613465,7.86438140633113,7.86976181271726,"Insignificant"
"600","Propiconazole","Orange",21,0.290957186981323,3.389961780054,8.80132824790686,8.80613621357627,"Insignificant"
"601","Propiconazole","Spinach",21,0.290957186981323,0.175984250085839,5.61608539956636,5.62361727892987,"Insignificant"
"602","Propiconazole","Strawberry",21,0.290957186981323,-3.98915116246011,6.64579891289112,6.65216500661558,"Insignificant"
"603","Pymetrozin","Apple",21,0.290957186981323,-1.03600271181026,12.384782454833,12.3881997295085,"Insignificant"
"604","Pymetrozin","Avocado",20,0.298142396999972,-0.354774598114408,10.137368637171,10.1417519085604,"Insignificant"
"605","Pymetrozin","Carrot",19,0.305887645160749,-6.33573856370212,7.23922718659978,7.24568682118316,"Insignificant"
"606","Pymetrozin","Onion",20,0.298142396999972,2.32377338128752,12.8016283965451,12.8050997064497,"Insignificant"
"607","Pymetrozin","Orange",21,0.290957186981323,-1.13142088196594,7.27663519764748,7.28244985456805,"Insignificant"
"608","Pymetrozin","Spinach",21,0.290957186981323,12.9138250211184,17.9204448403062,17.9228066819657,"Insignificant"
"609","Pymetrozin","Strawberry",20,0.298142396999972,-1.46081854857883,9.37545578528606,9.38019509769081,"Insignificant"
"610","Pyraclostrobin","Apple",21,0.290957186981323,0.989317344095881,7.54949547564364,7.55510013311669,"Insignificant"
"611","Pyraclostrobin","Avocado",19,0.305887645160749,5.81337065930616,3.71740705755111,3.72997084211027,"Insignificant"
"612","Pyraclostrobin","Carrot",21,0.290957186981323,-1.22044380141486,6.66725926488455,6.67360488715394,"Insignificant"
"613","Pyraclostrobin","Onion",21,0.290957186981323,-0.280447991212306,5.81542312454875,5.82269715872228,"Insignificant"
"614","Pyraclostrobin","Orange",21,0.290957186981323,4.42400847660144,6.63485774094415,6.64123432256554,"Insignificant"
"615","Pyraclostrobin","Spinach",21,0.290957186981323,2.69919650956005,5.61352226149441,5.62105757530995,"Insignificant"
"616","Pyraclostrobin","Strawberry",20,0.298142396999972,-5.20220773267518,3.15932711905302,3.17336363092425,"Insignificant"
"617","Pyrethrin1","Apple",21,0.290957186981323,0.884793522810081,4.19836476925194,4.20843472330889,"Insignificant"
"618","Pyrethrin1","Avocado",19,0.305887645160749,6.3249042109062,5.00580975202689,5.01514690960788,"Insignificant"
"619","Pyrethrin1","Carrot",20,0.298142396999972,1.11366490925967,4.92028314801136,4.92930777548871,"Insignificant"
"620","Pyrethrin1","Onion",21,0.290957186981323,-3.89792861733789,5.38718320815894,5.39503466188362,"Insignificant"
"621","Pyrethrin1","Orange",21,0.290957186981323,-0.904841125459685,5.92627576762579,5.93341390420428,"Insignificant"
"622","Pyrethrin1","Spinach",19,0.305887645160749,-1.12280262632465,3.94248192116546,3.95433065766869,"Insignificant"
"623","Pyrethrin1","Strawberry",20,0.298142396999972,-0.713296536764771,4.05849105415127,4.06942729699337,"Insignificant"
"624","Pyrethrin2","Apple",21,0.290957186981323,1.01147955822504,6.92826653968362,6.9343733191656,"Insignificant"
"625","Pyrethrin2","Avocado",20,0.298142396999972,3.95163418413917,5.79064836837758,5.79831849893422,"Insignificant"
"626","Pyrethrin2","Carrot",20,0.298142396999972,-0.711825247771804,4.51141191278086,4.52125273963643,"Insignificant"
"627","Pyrethrin2","Onion",21,0.290957186981323,-2.86872731301802,5.23518944143623,5.24326850088582,"Insignificant"
"628","Pyrethrin2","Orange",21,0.290957186981323,4.08528549992475,6.93714297985287,6.94324195225675,"Insignificant"
"629","Pyrethrin2","Spinach",21,0.290957186981323,-0.319759117379728,4.36532466648424,4.37501034609884,"Insignificant"
"630","Pyrethrin2","Strawberry",21,0.290957186981323,0.125279505085089,5.78531366215294,5.79262550611979,"Insignificant"
"631","Pyrimethanil","Apple",21,0.290957186981323,-0.330902885042297,5.99110023183721,5.99816122428999,"Insignificant"
"632","Pyrimethanil","Avocado",21,0.290957186981323,2.49278743285022,4.12346555615508,4.1337179726553,"Insignificant"
"633","Pyrimethanil","Carrot",21,0.290957186981323,-3.19674389057097,3.90087987710059,3.91171572333988,"Insignificant"
"634","Pyrimethanil","Onion",21,0.290957186981323,-2.42617225304843,3.9300280187479,3.94078371809461,"Insignificant"
"635","Pyrimethanil","Orange",21,0.290957186981323,1.52985914234616,3.80432114221562,3.81543122566308,"Insignificant"
"636","Pyrimethanil","Spinach",21,0.290957186981323,0.728371399845089,4.27805824633175,4.28794104946222,"Insignificant"
"637","Pyrimethanil","Strawberry",20,0.298142396999972,-2.34488031060884,2.90570609775593,2.9209616251202,"Insignificant"
"638","Pyriproxyfen","Apple",21,0.290957186981323,0.177158021965256,6.60246933379188,6.60887716547359,"Insignificant"
"639","Pyriproxyfen","Avocado",20,0.298142396999972,7.066201363211,4.06583187654682,4.07674842702283,"Insignificant"
"640","Pyriproxyfen","Carrot",21,0.290957186981323,1.24444825656092,4.59584214666553,4.60504300975825,"Insignificant"
"641","Pyriproxyfen","Onion",21,0.290957186981323,0.248011752543902,5.38228096914712,5.39013956363835,"Insignificant"
"642","Pyriproxyfen","Orange",21,0.290957186981323,0.577683900835085,4.94473224468841,4.95328507723081,"Insignificant"
"643","Pyriproxyfen","Spinach",21,0.290957186981323,0.458100066698181,4.47611061979835,4.48555708528246,"Insignificant"
"644","Pyriproxyfen","Strawberry",21,0.290957186981323,-1.83374955647344,3.76258569332435,3.77381864750616,"Insignificant"
"645","Simazine","Apple",21,0.290957186981323,0.0272556917669061,5.30624504825703,5.31421608488104,"Insignificant"
"646","Simazine","Avocado",19,0.305887645160749,5.04887922181415,4.17568481981238,4.18687365057432,"Insignificant"
"647","Simazine","Carrot",21,0.290957186981323,-1.2657208247516,3.91753450927909,3.92832441583542,"Insignificant"
"648","Simazine","Onion",21,0.290957186981323,-0.166473555815331,4.53344655790482,4.54277379780626,"Insignificant"
"649","Simazine","Orange",20,0.298142396999972,1.88358705975114,2.50092647186487,2.5186349688995,"Insignificant"
"650","Simazine","Spinach",21,0.290957186981323,0.0919565483232878,3.70996912249223,3.72136090355422,"Insignificant"
"651","Simazine","Strawberry",21,0.290957186981323,-1.36648363243375,3.68004195491988,3.6915260901999,"Insignificant"
"652","SpinetoramA","Apple",21,0.290957186981323,0.583392522343179,4.37547041288842,4.38513368310683,"Insignificant"
"653","SpinetoramA","Avocado",21,0.290957186981323,1.62497191349871,9.21657361235633,9.22116506937378,"Insignificant"
"654","SpinetoramA","Carrot",21,0.290957186981323,-0.170610336392511,3.98488257733062,3.99549061314993,"Insignificant"
"655","SpinetoramA","Onion",21,0.290957186981323,-1.48239464394781,3.71945540759795,3.73081822309339,"Insignificant"
"656","SpinetoramA","Orange",21,0.290957186981323,7.40081159922533,8.1295491477686,8.13475417149414,"Insignificant"
"657","SpinetoramA","Spinach",21,0.290957186981323,0.15277759785803,3.26577235709844,3.27870785112739,"Insignificant"
"658","SpinetoramA","Strawberry",19,0.305887645160749,-3.41959029155776,2.72446325133309,2.74158116044855,"Insignificant"
"659","SpinetoramD","Apple",21,0.290957186981323,0.494582405712792,4.61113946895917,4.62030986913747,"Insignificant"
"660","SpinetoramD","Avocado",20,0.298142396999972,2.59207450522824,8.35754076649464,8.36285696114125,"Insignificant"
"661","SpinetoramD","Carrot",21,0.290957186981323,-0.611169979171576,4.63361287708054,4.64273888769363,"Insignificant"
"662","SpinetoramD","Onion",21,0.290957186981323,-0.598309868521985,4.00246777901233,4.01302933040465,"Insignificant"
"663","SpinetoramD","Orange",21,0.290957186981323,7.73952926099456,8.09292776601405,8.0981563278673,"Insignificant"
"664","SpinetoramD","Spinach",21,0.290957186981323,-0.78469626614359,3.83777113990517,3.84878466622194,"Insignificant"
"665","SpinetoramD","Strawberry",21,0.290957186981323,-2.30924836586327,2.87902824852206,2.89369309714146,"Insignificant"
"666","SpinosynA","Apple",19,0.305887645160749,0.0920906850529576,4.42618056722976,4.43673772778878,"Insignificant"
"667","SpinosynA","Avocado",20,0.298142396999972,3.76410901079129,8.26341052937406,8.26878724274962,"Insignificant"
"668","SpinosynA","Carrot",21,0.290957186981323,1.27320415770282,5.24399026090677,5.25205578237142,"Insignificant"
"669","SpinosynA","Onion",21,0.290957186981323,1.54081773907076,3.98488900629299,3.99549702504342,"Insignificant"
"670","SpinosynA","Orange",20,0.298142396999972,7.85975441544223,6.84162068544062,6.84811379084327,"Insignificant"
"671","SpinosynA","Spinach",21,0.290957186981323,0.853255701624582,3.74658912632331,3.75786989744724,"Insignificant"
"672","SpinosynA","Strawberry",21,0.290957186981323,-1.04131982260315,3.25788189732386,3.27084859655206,"Insignificant"
"673","SpinosynD","Apple",21,0.290957186981323,0.870705712175346,5.07033637424816,5.07867768544924,"Insignificant"
"674","SpinosynD","Avocado",20,0.298142396999972,3.54747920974206,7.99342556734328,7.99898375980013,"Insignificant"
"675","SpinosynD","Carrot",21,0.290957186981323,-1.69464264684785,4.59150861575568,4.60071814537847,"Insignificant"
"676","SpinosynD","Onion",21,0.290957186981323,0.177934365298347,4.36649275988396,4.37617585418766,"Insignificant"
"677","SpinosynD","Orange",21,0.290957186981323,5.47420141061426,8.05924468748041,8.06449508756359,"Insignificant"
"678","SpinosynD","Spinach",21,0.290957186981323,-0.885761720030036,3.88774250164211,3.89861486219536,"Insignificant"
"679","SpinosynD","Strawberry",19,0.305887645160749,-3.75689316882972,2.5194191663368,2.53792044539761,"Insignificant"
"680","Spirotetramat","Apple",21,0.290957186981323,5.27128825925435,15.5806382619797,15.5833547330259,"Insignificant"
"681","Spirotetramat","Avocado",18,0.314269680527355,-0.604736036445002,5.15564321470153,5.16521271482566,"Insignificant"
"682","Spirotetramat","Carrot",21,0.290957186981323,3.40603371335413,10.0556580958961,10.0598665908757,"Insignificant"
"683","Spirotetramat","Onion",20,0.298142396999972,3.83976267181043,12.111355803981,12.11502489884,"Insignificant"
"684","Spirotetramat","Orange",20,0.298142396999972,0.609602568362744,8.87562077878266,8.88062684148182,"Insignificant"
"685","Spirotetramat","Spinach",21,0.290957186981323,-5.04675222674235,7.00799324454218,7.01403061015597,"Insignificant"
"686","Spirotetramat","Strawberry",17,0.323380833381777,-2.60886977078363,4.5714634083395,4.58288695662305,"Insignificant"
"687","Spirotetramat-enol","Apple",20,0.298142396999972,-2.87453093614762,6.630782203754,6.63748156475855,"Insignificant"
"688","Spirotetramat-enol","Avocado",21,0.290957186981323,-5.22636706955007,7.23306991217434,7.23891956296364,"Insignificant"
"689","Spirotetramat-enol","Carrot",21,0.290957186981323,-0.785825414919475,8.10809266239315,8.11331145135016,"Insignificant"
"690","Spirotetramat-enol","Onion",21,0.290957186981323,3.19739519771777,8.88118660507781,8.88595136149583,"Insignificant"
"691","Spirotetramat-enol","Orange",21,0.290957186981323,8.43443566821269,9.17034092464399,9.17495551808599,"Insignificant"
"692","Spirotetramat-enol","Spinach",21,0.290957186981323,0.407401198411038,8.07819756497154,8.08343565468101,"Insignificant"
"693","Spirotetramat-enol","Strawberry",21,0.290957186981323,1.89790965646584,9.62202655318809,9.62642462573269,"Insignificant"
"694","Tebuconazole","Apple",21,0.290957186981323,0.706170892938385,7.47902080458914,7.48467823490985,"Insignificant"
"695","Tebuconazole","Avocado",21,0.290957186981323,6.90099313361774,5.53622469375362,5.54386507270726,"Insignificant"
"696","Tebuconazole","Carrot",21,0.290957186981323,1.08349543918212,6.59109905304727,6.59751792811029,"Insignificant"
"697","Tebuconazole","Onion",21,0.290957186981323,0.787742470608733,5.8055489028041,5.81283529334059,"Insignificant"
"698","Tebuconazole","Orange",20,0.298142396999972,5.50246370578383,5.95252745408175,5.9599892600982,"Insignificant"
"699","Tebuconazole","Spinach",21,0.290957186981323,0.0487972021721819,5.98213366097814,5.98920522460733,"Insignificant"
"700","Tebuconazole","Strawberry",21,0.290957186981323,1.79460532822765,5.4643787695915,5.47211946344544,"Insignificant"
"701","Tebufenozide","Apple",17,0.323380833381777,0.953853597000287,2.53608898825972,2.55662326512353,"Insignificant"
"702","Tebufenozide","Avocado",21,0.290957186981323,5.90155750504557,4.80752906608426,4.81632555024067,"Insignificant"
"703","Tebufenozide","Carrot",21,0.290957186981323,2.43928046032833,3.81365760830573,3.8247405713387,"Insignificant"
"704","Tebufenozide","Onion",21,0.290957186981323,-1.03433637123214,5.43098454221822,5.43877276437151,"Insignificant"
"705","Tebufenozide","Orange",14,0.356348322549899,2.55170761367635,2.25984679850429,2.28777002334024,"Insignificant"
"706","Tebufenozide","Spinach",20,0.298142396999972,-0.668462906492777,4.7430968399429,4.75245794531263,"Insignificant"
