Compound,Matrix,n,Repeatability,Reproducibility,u_ref,av_bias,sd_bias,UoB,Significance,MU,pct_MU
Fipronil,Spinach,21,0.004212481252087468,0.004952499329076488,0.290957186981323,0.173639736789294,6.32351157196114,6.33020178867803,Insignificant,0.013721143227155782,18.29485763620771
Fipronil,Strawberry,21,0.0035263313986002636,0.0035263313986002636,0.290957186981323,-0.683399511323158,4.46982180617136,4.47928153430672,Insignificant,0.0097408402832647855,12.987787044353048
Fludioxonil,Apple,21,0.004874421779491903,0.005075290718453432,0.290957186981323,3.90355338141311,6.68783298822427,6.69415910798637,Insignificant,0.014277982258502466,19.03730967800329
Fludioxonil,Avocado,21,0.004128033359888323,0.004128033359888323,0.290957186981323,6.2403156418422,5.32069167223025,5.32864109840364,Insignificant,0.01149130425937349,15.32173901249799
Fludioxonil,Carrot,21,0.0033972613584254733,0.006612145404281539,0.290957186981323,0.781058972480309,7.7822295821971,7.78766674650885,Insignificant,0.017644809787511886,23.526413050015847
Fludioxonil,Onion,20,0.002965958011614219,0.003584579939297215,0.298142396999972,1.50694200645333,4.54911580690288,4.55887524653862,Insignificant,0.009907541383725273,13.210055178300363
Fludioxonil,Orange,21,0.0038090634762268493,0.003940557026305589,0.290957186981323,2.62828460849676,5.20209908813724,5.21022945823448,Insignificant,0.011099169494923379,14.79889265989784
Fludioxonil,Spinach,21,0.00318158169958947,0.0036729398363236103,0.290957186981323,-0.952971826376758,4.71028747643109,4.71926521773037,Insignificant,0.010201604903366475,13.6021398711553
Fludioxonil,Strawberry,21,0.0035496913882380327,0.00458376494730824,0.290957186981323,1.71561301831296,5.73298036898623,5.74035887343619,Insignificant,0.01257716082267065,16.76954776356087
Flusilazole,Apple,21,0.006386997292326047,0.006386997292326047,0.290957186981323,1.49705540204537,8.19643283704885,8.20159541411966,Insignificant,0.017734819259207734,23.646425678943647
Flusilazole,Avocado,21,0.005450077720535848,0.005450077720535848,0.290957186981323,5.75997874385721,7.09186036708875,7.09782639622443,Insignificant,0.01523700930724729,20.316012409663053
Flusilazole,Carrot,21,0.004075709288416685,0.004075709288416685,0.290957186981323,-0.465184262285425,5.20380840659463,5.21193611023783,Insignificant,0.011294478755278904,15.059305007038537
Flusilazole,Onion,21,0.00384122790574693,0.00384122790574693,0.290957186981323,0.115684422451237,4.92611142054984,4.93469652687251,Insignificant,0.010668195460024761,14.224260613366349
Flusilazole,Orange,21,0.004205678995537223,0.005145256012526396,0.290957186981323,3.45397811473087,6.50987384730586,6.51637273277802,Insignificant,0.014192837747288774,18.923783663051697
Flusilazole,Spinach,21,0.004341629334217846,0.005327203578984617,0.290957186981323,-0.905940044062545,6.73568172421534,6.74196294669325,Insignificant,0.014689725549873344,19.58630073316446
Flusilazole,Strawberry,21,0.003640182347741378,0.0050804760026223325,0.290957186981323,1.52317815683786,6.26001686141817,6.26677486350801,Insignificant,0.013842254037191746,18.45633871625566
Hexaconazole,Apple,21,0.006300981581209841,0.006300981581209841,0.290957186981323,3.78666191472792,8.28316239983032,8.28827095518835,Insignificant,0.017702378519760417,23.603171359680555
Hexaconazole,Avocado,21,0.006300636228744153,0.006300636228744153,0.290957186981323,7.60772824681442,8.01434152795201,8.01962132593006,Insignificant,0.01742123134348734,23.228308457983125
Hexaconazole,Carrot,21,0.006868806125901739,0.010294020815911374,0.290957186981323,1.1546159009003,12.5312731973134,12.5346505348319,Insignificant,0.0278815665324239,37.17542204323187
Hexaconazole,Onion,18,0.004203082564064233,0.004203082564064233,0.314269680527355,0.0590755382372994,5.49730586786827,5.50628161620869,Insignificant,0.011784806784356207,15.713075712474945
Hexaconazole,Orange,21,0.002975650591706972,0.003329724496664209,0.290957186981323,5.56333400959731,4.30344453040075,4.31326916745201,Insignificant,0.009284821777732205,12.379762370309606
Hexaconazole,Spinach,19,0.0031356114060460396,0.0031356114060460396,0.305887645160749,-3.01418688134533,4.05903627193234,4.07054575067329,Insignificant,0.008752671400928629,11.670228534571505
Hexaconazole,Strawberry,21,0.005755166274428252,0.006466115198345626,0.290957186981323,-1.47109053691787,8.3484166093871,8.35348525877352,Insignificant,0.01800692072405315,24.009227632070868
Hexythiazox,Apple,21,0.0052483801564888735,0.005529273077505447,0.290957186981323,0.444839294337742,7.26203532119645,7.267861658766,Insignificant,0.01552869996223664,20.704933282982186
Hexythiazox,Avocado,21,0.003375073142227749,0.003375073142227749,0.290957186981323,3.03628072362301,4.35150983665662,4.36122619720365,Insignificant,0.00940000724647024,12.533342995293653
Hexythiazox,Carrot,21,0.0044122662932948595,0.004546235407710808,0.290957186981323,-1.73996324271735,6.00861716322819,6.01565759488491,Insignificant,0.012810009063299328,17.080012084399105
Hexythiazox,Onion,19,0.004144694827327437,0.004144694827327437,0.305887645160749,-2.02358207576954,5.30746433374977,5.31627171102906,Insignificant,0.011502397875401757,15.336530500535677
Hexythiazox,Orange,21,0.005793999098764949,0.005793999098764949,0.290957186981323,1.70054535220071,7.68672057790282,7.69222525199378,Insignificant,0.01635282676519966,21.803769020266216
Hexythiazox,Spinach,20,0.0030551889004122056,0.003565103438531976,0.298142396999972,-2.15119023646943,4.56131559213609,4.57104898463719,Insignificant,0.009892039726700637,13.189386302267517
Hexythiazox,Strawberry,21,0.004440375079738225,0.004440375079738225,0.290957186981323,0.419444133048265,5.89192825859481,5.89910795706301,Insignificant,0.012536608051840826,16.715477402454436
Imazalil,Apple,21,0.00419642548290321,0.00419642548290321,0.290957186981323,0.562942238076818,5.52740796197425,5.53506051120965,Insignificant,0.011805632586838822,15.74084344911843
Imazalil,Avocado,21,0.003922773251515841,0.003954166027255156,0.290957186981323,1.59981735395529,5.25969923510405,5.2677407043637,Insignificant,0.011179318994165886,14.905758658887848
Imazalil,Carrot,21,0.003574032970365745,0.004274614327620917,0.290957186981323,1.45769230138849,5.43613307937992,5.44391393589067,Insignificant,0.011822468363997576,15.763291151996768
Imazalil,Onion,21,0.0044374528826754585,0.005228075806503924,0.290957186981323,2.2917533897524,6.67202985242131,6.67837094179839,Insignificant,0.014480419297651056,19.30722573020141
Imazalil,Orange,21,0.004277975186135457,0.004935186862560773,0.290957186981323,4.00067732548888,6.33011427888164,6.33679752464581,Insignificant,0.013703030100214099,18.270706800285467
Imazalil,Spinach,21,0.0023392129718753886,0.003398718599191155,0.290957186981323,1.15347961219071,4.15852043771523,4.16868664156366,Insignificant,0.009236099619208423,12.314799492277897
Imazalil,Strawberry,20,0.0024831257022206762,0.003726419188828476,0.298142396999972,-0.75985874000147,4.5379698482285,4.54775320705949,Insignificant,0.01010343670026175,13.471248933682334
Imidacloprid,Apple,21,0.00918980757294849,0.00918980757294849,0.290957186981323,-0.715776073162391,12.1452733709942,12.1487580163915,Insignificant,0.025882290778216837,34.509721037622455
Imidacloprid,Avocado,21,0.006966679908507995,0.008253723262764412,0.290957186981323,4.75154425379693,10.5195819159079,10.5236048847414,Insignificant,0.022840203048047493,30.453604064063327
Imidacloprid,Carrot,21,0.005305206696241831,0.011489006564839737,0.290957186981323,-0.801120990346059,13.3893261448435,13.3924870990285,Insignificant,0.030521241561532568,40.69498874871009
Imidacloprid,Onion,21,0.0101045816028132,0.0101045816028132,0.290957186981323,-4.67951413162591,13.0901634482427,13.0933966252598,Insignificant,0.028180553696493693,37.574071595324924
Imidacloprid,Orange,21,0.00553550697658297,0.006056027428092329,0.290957186981323,-0.174758316586358,7.87292169324188,7.87829626712367,Insignificant,0.01692199352920688,22.56265803894251
Imidacloprid,Spinach,21,0.005947456588783774,0.008166286665462237,0.290957186981323,8.57392266690848,10.0923239032352,10.0965171149495,Insignificant,0.022273688104534436,29.698250806045916
Imidacloprid,Strawberry,21,0.006377251721882875,0.007112031648949904,0.290957186981323,3.23249810782884,9.1997582364604,9.20435808158163,Insignificant,0.019822826337687286,26.430435116916385
Imidacloprid-olefin,Apple,21,0.008963679282173781,0.008963679282173781,0.290957186981323,-8.00616145984641,11.5391183849059,11.542786023553,Insignificant,0.024923301963466427,33.23106928462191
Imidacloprid-olefin,Avocado,20,0.007481189173863862,0.00972319455470383,0.298142396999972,10.9957171236668,12.1499144446178,12.1535718988461,Insignificant,0.02665535587214017,35.540474496186896
Imidacloprid-olefin,Carrot,21,0.010995691523150934,0.011804138063553713,0.290957186981323,-2.72969004044755,15.4233844055401,15.4261285682997,Insignificant,0.03305711644346195,44.07615525794927
Imidacloprid-olefin,Onion,21,0.009031244267238071,0.0101864524635993,0.290957186981323,1.7175420216999,13.1388267062558,13.1420479112533,Insignificant,0.028348905756685683,37.79854100891425
Imidacloprid-olefin,Orange,21,0.005843710388383117,0.006717195817588205,0.290957186981323,3.88971272968672,8.62339856563563,8.62830567993871,Insignificant,0.018654493055208946,24.872657406945265
Imidacloprid-olefin,Spinach,21,0.011159699436817246,0.013682274955716093,0.290957186981323,-1.04362519158789,17.3027895518844,17.3052356921672,Insignificant,0.03771775115470888,50.290334872945174
Imidacloprid-olefin,Strawberry,19,0.007041855896686038,0.0076754117095450755,0.305887645160749,12.8766155315686,9.99103739615269,9.99571885873065,Insignificant,0.02145821916015748,28.610958880209978
Indoxacarb,Apple,21,0.006763413971722144,0.006763413971722144,0.290957186981323,-0.607772389710724,8.66287742952386,8.66776219353127,Insignificant,0.018762137470439443,25.016183293919255
Indoxacarb,Avocado,21,0.004185691127867259,0.006756628926713194,0.290957186981323,2.37223377191313,8.13359859487439,8.13880102884932,Insignificant,0.018211214202638635,24.281618936851515
Indoxacarb,Carrot,21,0.0025378301739455975,0.006711293313452309,0.290957186981323,-1.17311599198632,7.71275366937062,7.71823977659713,Insignificant,0.017725718280710446,23.63429104094726
Indoxacarb,Onion,21,0.004453778975165209,0.004648793014637769,0.290957186981323,0.630244199268576,6.12154485845941,6.12845555901215,Insignificant,0.013074805273274637,17.433073697699516
Indoxacarb,Orange,21,0.004024739362025304,0.004024739362025304,0.290957186981323,1.68358316952031,5.09776464549959,5.10606114980634,Insignificant,0.011111066275405665,14.81475503387422
Indoxacarb,Spinach,21,0.0043841551184705604,0.004861206352848316,0.290957186981323,1.375338082877,6.29753727869687,6.30425505997599,Insignificant,0.01356276079961839,18.083681066157855
Indoxacarb,Strawberry,20,0.005537275350181458,0.005537275350181458,0.298142396999972,-0.893131247729077,7.02820438527039,7.03452526969822,Insignificant,0.01529659770005932,20.395463600079093
Jasmolin1,Apple,21,0.00393484206226925,0.00393484206226925,0.290957186981323,0.47221619727242,4.98748957928956,4.9959692140943,Insignificant,0.0108669808177531,14.489307757004134
Jasmolin1,Avocado,12,0.001803836569584365,0.001803836569584365,0.384900179459751,4.09604064075722,2.23868540137713,2.27153262677145,Insignificant,0.004962357458575084,6.616476611433446
Jasmolin1,Carrot,21,0.003325047839292401,0.00363389846280931,0.290957186981323,-0.22148783032585,4.72542730656753,4.73437633847481,Insignificant,0.010161352794250837,13.548470392334451
Jasmolin1,Onion,21,0.003802275639446728,0.008513847809466258,0.290957186981323,-7.20916093236989,9.89519418055959,9.89947089271121,Insignificant,0.022592949054764756,30.123932073019677
Jasmolin1,Orange,19,0.0024487721840721964,0.0024487721840721964,0.305887645160749,0.525487911956615,3.21408279386544,3.22860580704487,Insignificant,0.00688764877275486,9.18353169700648
Jasmolin1,Spinach,19,0.002907129980827967,0.002907129980827967,0.305887645160749,2.92201394633068,3.74103040075673,3.75351511397624,Insignificant,0.008093552325840825,10.7914031011211
Jasmolin1,Strawberry,21,0.0037882718375503903,0.0037882718375503903,0.290957186981323,-1.82269610315433,4.943576511008,4.95213133961995,Insignificant,0.01061047241510072,14.147296553467628
Jasmolin2,Apple,21,0.003950497667905444,0.003950497667905444,0.290957186981323,-1.16927034002194,5.13057249292613,5.13881602996511,Insignificant,0.01103822654340881,14.717635391211745
Jasmolin2,Avocado,21,0.004238618504484489,0.004238618504484489,0.290957186981323,1.58194078462594,5.50906855461783,5.51674654340174,Insignificant,0.011846567235302266,15.795422980403021
Jasmolin2,Carrot,21,0.0033094372383361582,0.004025704873073772,0.290957186981323,1.38010693204358,5.09991237535335,5.10820539142058,Insignificant,0.011114682367142607,14.819576489523477
Jasmolin2,Onion,21,0.004549505290048221,0.0054777045957963046,0.290957186981323,-0.668797212246903,6.95548676944003,6.96156967102329,Insignificant,0.015134852433881947,20.17980324517593
Jasmolin2,Orange,21,0.0036578849801674417,0.0044130316990507665,0.290957186981323,1.10473285422578,5.60102068511235,5.60857279525839,Insignificant,0.012193260224675791,16.25768029956772
Jasmolin2,Spinach,19,0.002361498320448745,0.002361498320448745,0.305887645160749,3.88394861279923,3.01619108348985,3.03166223441624,Insignificant,0.006556400922228347,8.741867896304463
Jasmolin2,Strawberry,20,0.003166741845911639,0.003166741845911639,0.298142396999972,1.14220283023411,4.20786347630699,4.21841248861787,Insignificant,0.008952752342373693,11.937003123164924
Linuron,Apple,20,0.004049923761807461,0.004049923761807461,0.298142396999972,-0.540442980383067,5.37093524788026,5.37920387472082,Insignificant,0.01143298548669098,15.243980648921308
Linuron,Avocado,21,0.0027571911169282865,0.002960357529517873,0.290957186981323,4.2327944062351,3.86786936430707,3.87879743013235,Insignificant,0.008300980255023838,11.067973673365119
Linuron,Carrot,11,7.833124296787681e-4,7.833124296787681e-4,0.402015126103685,0.909445296533297,0.954854568864996,1.03603253293442,Insignificant,0.0022066674241667385,2.942223232222318
Linuron,Onion,21,0.0033536944201401635,0.003674011549689765,0.290957186981323,-1.64474614020724,4.77456827343121,4.78342537124935,Insignificant,0.010270153338885311,13.693537785180414
Linuron,Orange,21,0.003540053853195061,0.003540053853195061,0.290957186981323,2.20046178171428,4.50868502817351,4.51806338688736,Insignificant,0.009800864393609984,13.06781919147998
Linuron,Spinach,21,0.0034973978977816656,0.00370383704850753,0.290957186981323,-1.51470369497152,4.85751172404603,4.86621785721732,Insignificant,0.01039970225794299,13.866269677257321
Linuron,Strawberry,21,0.0024655794096570174,0.0029935236679523424,0.290957186981323,1.0244450561137,3.79392574472195,3.80506618091198,Insignificant,0.008271724442030426,11.028965922707235
Malathion,Apple,21,0.005354690662017527,0.005354690662017527,0.290957186981323,3.31805928793547,7.0286709522829796,7.03469057173964,Insignificant,0.015034503952038676,20.046005269384903
Malathion,Avocado,15,0.0016483196200271545,0.0016483196200271545,0.344265186329548,7.85954342962043,2.1566968691448,2.18400089374925,Significant,0.010542239208167001,14.056318944222669
Malathion,Carrot,21,0.003917143404628278,0.004551321915975452,0.290957186981323,0.682084072302925,5.82765446450914,5.8349132506293,Insignificant,0.01262783050158201,16.83710733544268
Malathion,Onion,19,0.002635084012868218,0.002635084012868218,0.305887645160749,-0.98311296928542,3.50892441708621,3.52223193675343,Insignificant,0.007462468499507235,9.949957999342981
Malathion,Orange,21,0.0030570187666153674,0.004048019525509691,0.290957186981323,-0.372562027727116,5.03748307119374,5.04587869228141,Insignificant,0.011082998457744854,14.77733127699314
Malathion,Spinach,21,0.004748273880525376,0.004972353770714037,0.290957186981323,3.18445905596772,6.54160603700314,6.54807342872787,Insignificant,0.013977519656489964,18.63669287531995
Malathion,Strawberry,21,0.003068950810152844,0.0033357380284263927,0.290957186981323,-3.74055167514717,4.34399538746314,4.35372851828833,Insignificant,0.009335803918346479,12.447738557795306
Metalaxyl,Apple,17,0.002128955919491029,0.0025105079463441132,0.323380833381777,2.93476829334707,3.20730907953045,3.22357048860997,Insignificant,0.006970743551333765,9.294324735111687
Metalaxyl,Avocado,20,0.003240966614969643,0.004913863262510338,0.298142396999972,5.6977005367356,5.97436442827746,5.98179899451294,Insignificant,0.013307649186644349,17.743532248859132
Metalaxyl,Carrot,17,0.0030865041622634534,0.0037115374771688786,0.323380833381777,2.58863790038013,4.72086960885137,4.73193248337032,Insignificant,0.010270453158885478,13.693937545180637
Metalaxyl,Onion,17,0.0021145922264219873,0.0021145922264219873,0.323380833381777,0.457526383782496,2.7491435517513,2.76809780021127,Insignificant,0.0059267464394159594,7.902328585887947
Metalaxyl,Orange,20,0.0028809158842682827,0.0028840678292516523,0.298142396999972,2.31763202679102,3.8441708481094,3.8557150307489,Insignificant,0.00816829849914712,10.891064665529495
Metalaxyl,Spinach,21,0.0037926231949615115,0.0037926231949615115,0.290957186981323,0.547645794619495,4.81341095102636,4.82219670566398,Insignificant,0.010481246118620747,13.974994824827663
Metalaxyl,Strawberry,21,0.0033559540218712986,0.0037158884477185485,0.290957186981323,-2.11169206591827,4.81556865698395,4.82435048216672,Insignificant,0.010372975097184642,13.830633462912857
Methabenzthiazuron,Apple,13,0.0011941664668596822,0.0011941664668596822,0.369800130816819,-0.696663595712582,1.57372162903371,1.61658649704884,Insignificant,0.0034035534346885145,4.538071246251353
Methabenzthiazuron,Avocado,18,0.0015318056092648428,0.0015646604416315606,0.314269680527355,3.44239590812872,2.07342575152845,2.09710747917222,Insignificant,0.0044370974401771734,5.916129920236232
Methabenzthiazuron,Carrot,21,0.0025158394598774397,0.003906919640632025,0.290957186981323,-1.18369293607492,4.72979195430878,4.73873274364573,Insignificant,0.010563198253784243,14.084264338378992
Methabenzthiazuron,Onion,20,0.0026129012910993945,0.0026549442301960096,0.298142396999972,-1.27717909789226,3.52330014662361,3.53589208151025,Insignificant,0.007505039259657462,10.006719012876617
Methabenzthiazuron,Orange,21,0.003223971269598687,0.003223971269598687,0.290957186981323,0.448165058172131,4.10624017426194,4.11653549157283,Insignificant,0.008927718522046565,11.903624696062087
Methabenzthiazuron,Spinach,21,0.0028654120696013463,0.0028654120696013463,0.290957186981323,-0.342127157455653,3.74944101282689,3.76071322933888,Insignificant,0.00804139380328114,10.721858404374855
Methabenzthiazuron,Strawberry,18,0.0022680933662874102,0.0022680933662874102,0.314269680527355,-3.81999905912621,2.92284610629394,2.93969297600555,Insignificant,0.006326217539528233,8.434956719370977
Methacrifos,Apple,21,0.0041767818378623135,0.0041767818378623135,0.290957186981323,-0.913436212234497,5.5418731359029,5.5495057382706,Insignificant,0.011793019437250035,15.72402591633338
Methacrifos,Avocado,21,0.002807050358346235,0.0036147821326765256,0.290957186981323,3.84565601997853,4.52361987222912,4.53296733201137,Insignificant,0.009924672958909272,13.232897278545696
Methacrifos,Carrot,21,0.004514269623760168,0.004836572717302527,0.290957186981323,-0.156191581278073,6.32290988223755,6.32960073492423,Insignificant,0.013554091444726779,18.072121926302373
Methacrifos,Onion,21,0.0045570022841841225,0.005612881589958787,0.290957186981323,-3.14377339108416,7.09090043057646,7.09686726668927,Insignificant,0.015470623459442601,20.62749794592347
Methacrifos,Orange,21,0.003997236246682439,0.004404826913156356,0.290957186981323,0.97672298567749,5.71549463249883,5.72289568127701,Insignificant,0.012300445286318665,16.400593715091553
Methacrifos,Spinach,21,0.0034215816837509963,0.0034215816837509963,0.290957186981323,-0.675333152846898,4.50407376304319,4.51346170334812,Insignificant,0.009626234575699834,12.834979434266447
Methacrifos,Strawberry,20,0.0017373164271185253,0.002159451755657811,0.298142396999972,-2.56200972514156,2.72360177568762,2.73987144249829,Insignificant,0.0059618321398077065,7.949109519743609
Methamidophos,Apple,21,0.004269540321215005,0.004269540321215005,0.290957186981323,2.64970311588073,5.48706414220884,5.49477287841546,Insignificant,0.01186798586260557,15.82398115014076
Methamidophos,Avocado,21,0.005836234674330094,0.005860495519094504,0.290957186981323,5.04032623070653,7.80430376567922,7.80972556186521,Insignificant,0.01657145771978197,22.0952769597093
Methamidophos,Carrot,21,0.00286850100975053,0.003603573723445518,0.290957186981323,0.0469342883083219,4.53304115119137,4.54236922354958,Insignificant,0.009918038626063694,13.22405150141826
Methamidophos,Onion,21,0.003231516839766466,0.004814728509579719,0.290957186981323,-1.42396554765325,5.8666572364136496,5.8738678240339,Insignificant,0.013052075303025018,17.402767070700023
Methamidophos,Orange,21,0.0023841937601487982,0.00272204517568987,0.290957186981323,2.09984573964909,3.50034536016149,3.51241707732156,Insignificant,0.007576050134164324,10.101400178885765
Methamidophos,Spinach,21,0.002497382692158157,0.002497382692158157,0.290957186981323,-0.375196771427474,3.23485529051158,3.24791392053528,Insignificant,0.00697730658087918,9.30307544117224
Methamidophos,Strawberry,19,0.002261761549252057,0.002320848737007699,0.305887645160749,-1.48300007180915,3.0713325833927,3.08652735112969,Insignificant,0.006555937796466816,8.741250395289088
Methidathion,Apple,20,0.002908977676890946,0.002980904575298501,0.298142396999972,1.92067572079978,3.9461808322767302,3.95742745352548,Insignificant,0.00841314093905812,11.217521252077495
Methidathion,Avocado,21,0.004516570341528887,0.006438582192261586,0.290957186981323,2.13210898106228,7.9037049818479,7.90905863707834,Insignificant,0.017509028578613518,23.345371438151357
Methidathion,Carrot,20,0.0029089143595455256,0.0033287711184814676,0.298142396999972,-0.610973288169643,4.27907185337818,4.28944574686081,Insignificant,0.009258584906522465,12.344779875363287
Methidathion,Onion,21,0.002946837632547531,0.0042599125900566175,0.290957186981323,-1.47952646637793,5.21671745274116,5.22482507519537,Insignificant,0.011576256497636432,15.435008663515244
Methidathion,Orange,16,0.001695792241523133,0.0019028279699974868,0.333333333333333,2.42655079929338,2.46054001349625,2.48301596231825,Insignificant,0.005324950303914139,7.099933738552186
Methidathion,Spinach,21,0.004029835238054291,0.004301903160767429,0.290957186981323,4.33572773311457,5.62949868334355,5.6370126406123,Insignificant,0.012063220304584286,16.084293739445716
Methidathion,Strawberry,21,0.003529377348419701,0.003929948805392471,0.290957186981323,-2.86930518557456,5.08559615985128,5.09391248312632,Insignificant,0.010961791154731998,14.615721539642665
Methomyl,Apple,21,0.004278930415853288,0.005319595297548302,0.290957186981323,-0.85459041729801,6.70673817614666,6.7130464804021,Insignificant,0.014648843328975834,19.531791105301114
Methomyl,Avocado,21,0.0038919120164322705,0.004148161860305607,0.290957186981323,4.03484526539602,5.43064007139749,5.43842878685786,Insignificant,0.011635124818155406,15.513499757540544
Methomyl,Carrot,21,0.005030226090874147,0.005030226090874147,0.290957186981323,-3.17869634819961,6.69090270394756,6.69722592409341,Insignificant,0.014217298513695522,18.956398018260696
Methomyl,Onion,21,0.004711794842416465,0.004973475546595237,0.290957186981323,-0.983148439045986,6.52858664301864,6.53506691932512,Insignificant,0.01396541478941648,18.62055305255531
Methomyl,Orange,21,0.0039747434689284804,0.0039747434689284804,0.290957186981323,-0.713045567076692,5.25595699344558,5.26400417948215,Insignificant,0.011204519515747692,14.939359354330257
Methomyl,Spinach,21,0.004968024864353684,0.005572058397503373,0.290957186981323,0.571902432691305,7.19726684735037,7.20314557374935,Insignificant,0.015522025576359464,20.696034101812618
Methomyl,Strawberry,21,0.00439738920847014,0.004805206707147104,0.290957186981323,-0.571663628302795,6.24878549680659,6.25555563237643,Insignificant,0.013431567019547574,17.908756026063433
Methomyl Oxime,Apple,21,0.005351195213967205,0.007006572597108439,0.290957186981323,-1.47440993059724,8.73867813613135,8.7435205524752,Insignificant,0.01919319747853924,25.590929971385656
Methomyl Oxime,Avocado,21,0.003716514087375393,0.003716514087375393,0.290957186981323,1.68741151123518,4.8770329834773,4.88570433065506,Insignificant,0.010438278026640583,13.917704035520776
Methomyl Oxime,Carrot,19,0.004307494533560377,0.004307494533560377,0.305887645160749,-6.61892737606126,5.58254641478146,5.5909204720378,Insignificant,0.012022870622570788,16.03049416342772
Methomyl Oxime,Onion,21,0.003822774425737114,0.00435540882671503,0.290957186981323,-2.55692972639932,5.60361653482224,5.61116515119537,Insignificant,0.012112802586015542,16.150403448020725
Methomyl Oxime,Orange,21,0.006287504277425473,0.008310612615571282,0.290957186981323,3.32938879306977,10.34568813619,10.3497786979219,Insignificant,0.0227438001695028,30.325066892670396
Methomyl Oxime,Spinach,19,0.004389105145296059,0.0044702736591378635,0.305887645160749,0.898466214185464,5.92850427413574,5.93639033250912,Insignificant,0.012618440048402168,16.824586731202892
Methomyl Oxime,Strawberry,21,0.003959834173162399,0.004890704473424644,0.290957186981323,-1.3649480748695,6.1748420296334,6.18169314796384,Insignificant,0.013477980333884053,17.970640445178738
Metribuzin,Apple,21,0.005386808535276413,0.005993954081230279,0.290957186981323,6.22340266905764,7.75795525503364,7.76340942007828,Insignificant,0.016712828163271735,22.283770884362315
Metribuzin,Avocado,21,0.0056767392914151525,0.0056767392914151525,0.290957186981323,15.594516376744,7.53457396132466,7.54018971003566,Significant,0.02772161699677924,36.96215599570566
Metribuzin,Carrot,19,0.004310556440641271,0.0046805401020247935,0.305887645160749,9.90421283522571,6.0987151418081,6.10638138608959,Insignificant,0.01309685394510862,17.462471926811492
Metribuzin,Onion,20,0.006040285820481914,0.00645542507347687,0.298142396999972,11.9422133400324,8.44594584249691,8.45120642649792,Insignificant,0.01809396457826407,24.125286104352096
Metribuzin,Orange,21,0.003968448440462297,0.004227015475484788,0.290957186981323,7.30207498223205,5.53484907566975,5.5424913509268,Insignificant,0.011857017443856735,15.80935659180898
Metribuzin,Spinach,21,0.005412861634814223,0.00591858839226861,0.290957186981323,11.947571579301,7.69536695401254,7.70086544756914,Insignificant,0.016539384621923104,22.052512829230807
Metribuzin,Strawberry,21,0.004230482053720734,0.004877713508768939,0.290957186981323,8.06655731690816,6.2572348701103,6.26399587359221,Insignificant,0.01354448433789059,18.05931245052079
Mevinphos,Apple,21,0.003900708946092858,0.003925242814876291,0.290957186981323,2.20489535969026,5.22386504737296,5.23196159368749,Insignificant,0.01110046505278265,14.800620070376869
Mevinphos,Avocado,21,0.0024362929222283354,0.002930242861698128,0.290957186981323,6.34118451977726,3.72166825695573,3.73302433684647,Insignificant,0.00810555994290212,10.807413257202827
Mevinphos,Carrot,21,0.0023524589380127937,0.003021716316115034,0.290957186981323,0.927915759799546,3.78341587294725,3.79458716493973,Insignificant,0.008301842230675987,11.06912297423465
Mevinphos,Onion,21,0.003071560857750452,0.0031063872307896673,0.290957186981323,-1.37036331624217,4.1279739383735,4.1382151853845,Insignificant,0.008782335827197845,11.709781102930462
Mevinphos,Orange,21,0.003611341714862268,0.003611341714862268,0.290957186981323,1.33588210155101,4.72133709616881,4.73029386616898,Insignificant,0.010124842520342136,13.499790027122849
Mevinphos,Spinach,19,0.0016765126940456224,0.0017419814961756065,0.305887645160749,-1.11162247491004,2.29712362109987,2.31740030682594,Insignificant,0.004921511205081827,6.562014940109103
Mevinphos,Strawberry,20,0.002087929237329314,0.0024085500101451132,0.298142396999972,-3.26011040192617,3.09009686787186,3.10444641469624,Insignificant,0.00669992720664567,8.933236275527559
Monocrotophos,Apple,21,0.006371514522109832,0.006371514522109832,0.290957186981323,-3.23574422331465,8.26744056277691,8.27255882685068,Insignificant,0.017786625753502615,23.715501004670152
Monocrotophos,Avocado,21,0.006554713279520108,0.009317373771714106,0.290957186981323,5.58325981367208,11.4432860590765,11.4469844026499,Insignificant,0.025339279445456837,33.785705927275785
Monocrotophos,Carrot,21,0.0058088992337258895,0.006149093012179431,0.290957186981323,1.95240471678464,8.06539213104463,8.07063853187421,Insignificant,0.017256870912541595,23.009161216722127
Monocrotophos,Onion,20,0.004930848130452692,0.0057269260377739864,0.298142396999972,-3.33374674806738,7.33542288048662,7.34147925996223,Insignificant,0.015888980214241556,21.185306952322073
Monocrotophos,Orange,17,0.0031961097691424315,0.0031961097691424315,0.323380833381777,0.0842066987126635,4.11961767696954,4.13229052316008,Insignificant,0.008903992183463416,11.871989577951222
Monocrotophos,Spinach,20,0.00708469857506711,0.00708469857506711,0.298142396999972,-1.61227758347752,9.11515781612912,9.12003239587605,Insignificant,0.019695571713645336,26.26076228486045
Monocrotophos,Strawberry,21,0.005586761320555632,0.005586761320555632,0.290957186981323,0.252036181776425,7.4305914169937,7.43628569185964,Insignificant,0.015788251461643178,21.05100194885757
Myclobutanil,Apple,21,0.0067264300484173355,0.007889784616589464,0.290957186981323,1.63409171047333,10.0794664114676,10.0836649698688,Insignificant,0.02185807581741689,29.14410108988919
